UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date
239773069,25/05/2000,47,03/04/2025,Email,N,Y,Resident,N,98,N,Y,Y,25/03/2025,A,Owner,Resident,7,981,Y,Y,30/01/2024
999066113,13/08/2009,3221,03/07/2023,Email,N,Y,Resident,N,15,N,Y,Y,01/05/2023,A,Social Renter,Resident,5,260,Y,Y,08/02/2024
750832456,13/01/2008,177,04/04/2025,SMS,Y,N,Unmatched,,,,,,,B,Social Renter,Forwarding Address,1,920,N,Y,03/10/2025
246821860,17/11/2016,3369,15/05/2023,Phone,N,N,Unmatched,,,,,,,E,Social Renter,Unmatched,,,,,
726830740,18/08/1998,2093,10/02/2025,Email,N,Y,Resident,N,41,N,N,N,20/09/2024,E,Owner,Forwarding Address,6,627,Y,Y,04/06/2024
739217062,09/02/2008,76,03/04/2025,SMS,Y,N,Resident,N,98,N,Y,Y,29/03/2025,,Owner,Resident,3,969,Y,Y,13/07/2025
481150497,17/12/2010,587,25/02/2025,SMS,Y,N,Resident,N,78,N,N,N,23/02/2025,E,Private Renter,Resident,5,841,Y,Y,27/10/2023
290124232,17/12/2010,1054,22/01/2025,SMS,Y,N,Resident,N,57,N,Y,N,29/01/2025,E,Social Renter,Resident,3,734,N,Y,11/03/2025
934265374,04/09/2016,1306,14/03/2025,SMS,Y,N,Resident,N,62,N,Y,Y,31/01/2025,D,Private Renter,Deceased,,,N,Y,
644114704,10/07/2004,72,09/04/2025,SMS,Y,N,Forwarding Address,N,98,N,N,Y,03/04/2025,,Owner,Forwarding Address,8,970,Y,Y,08/12/2021
330942040,30/05/2007,86,07/04/2025,SMS,Y,N,Resident,N,99,N,Y,N,12/03/2025,A,Owner,Deceased,,,Y,Y,
702164976,08/07/1995,5392,23/03/2024,Letter,N,N,Unmatched,,,,,,,E,Social Renter,Forwarding Address,9,11,Y,N,03/05/2019
279967583,04/09/2009,2371,29/12/2024,Phone,N,N,Resident,N,51,N,Y,Y,01/12/2024,D,Social Renter,Resident,9,684,N,N,01/02/2022
411733847,04/09/2010,2109,31/12/2024,Phone,N,N,Deceased,N,0,Y,Y,N,30/10/2024,E,Social Renter,Deceased,,,Y,Y,
530661137,24/02/2007,2656,29/09/2024,Email,N,Y,Unmatched,,,,,,,F,Owner,Unmatched,,,,,
299122448,27/07/2007,2329,22/02/2025,Email,N,Y,Resident,N,44,N,Y,Y,28/12/2024,E,Private Renter,Forwarding Address,3,697,N,Y,29/08/2025
684659481,23/06/2002,2940,24/02/2025,SMS,Y,N,Resident,N,30,N,Y,N,25/11/2024,E,Social Renter,Resident,5,669,Y,Y,14/05/2024
111349429,23/08/2006,4106,20/05/2021,Letter,N,N,Resident,Y,0,N,Y,N,17/05/2019,D,Private Renter,Deceased,,,Y,Y,
942299819,12/10/2015,1124,27/02/2025,SMS,Y,N,Resident,N,80,N,Y,N,12/12/2024,B,Owner,Unmatched,,,,,
757184264,29/05/2018,66,,SMS,Y,N,Resident,N,89,N,Y,Y,09/04/2025,B,Private Renter,Resident,4,950,Y,Y,23/02/2025
684288496,04/07/2009,217,05/03/2025,SMS,Y,N,Resident,N,78,N,Y,N,11/03/2025,C,Owner,Resident,5,915,Y,Y,09/08/2024
367179542,21/03/2008,34,09/04/2025,SMS,Y,N,Resident,N,92,N,Y,Y,28/03/2025,B,Social Renter,Resident,3,958,Y,Y,11/04/2025
311769194,11/04/1999,2974,,Email,N,Y,Resident,N,37,N,Y,N,25/12/2024,E,Social Renter,Resident,2,661,Y,Y,22/09/2025
524953143,11/06/2007,42,05/04/2025,SMS,Y,N,Deceased,N,0,Y,Y,N,13/03/2025,C,Owner,Deceased,,,Y,Y,
331669623,08/03/2000,754,23/02/2025,Phone,N,N,Unmatched,,,,,,,B,Social Renter,Unmatched,,,,,
836501616,11/08/2001,6,15/03/2025,Letter,N,N,Resident,N,95,N,N,Y,30/03/2025,A,Owner,Resident,9,977,Y,Y,20/01/2019
184171505,28/08/2011,20,20/03/2025,SMS,Y,N,Resident,N,87,N,N,Y,27/03/2025,A,Owner,Resident,7,958,Y,Y,28/07/2021
483072967,06/01/2009,2636,06/01/2025,Phone,N,N,Unmatched,,,,,,,E,Private Renter,Unmatched,,,,,
523174397,24/07/2016,2487,07/02/2025,Letter,N,N,Resident,N,50,N,Y,N,09/02/2025,D,Owner,Resident,7,625,Y,Y,28/01/2024
554227368,29/07/2005,59,07/04/2025,Email,N,Y,Resident,N,95,N,N,Y,02/04/2025,A,Owner,Forwarding Address,7,960,Y,Y,16/01/2022
240296075,17/08/2003,2620,16/11/2024,Email,N,Y,Unmatched,,,,,,,D,Social Renter,Unmatched,,,,,
484550850,19/05/2014,4243,26/02/2020,Letter,N,N,Resident,Y,2,N,N,N,23/08/2020,F,Social Renter,Resident,5,25,Y,Y,14/10/2023
648598769,27/10/2012,485,01/04/2025,SMS,Y,N,Resident,N,77,N,N,Y,05/03/2025,,Owner,Resident,4,905,Y,Y,28/10/2024
337157173,25/11/1998,2680,02/11/2024,Phone,N,N,Resident,N,59,N,N,N,05/12/2024,F,Owner,Resident,7,667,Y,N,27/05/2022
316053565,09/09/2012,3946,29/07/2024,Phone,N,N,Resident,N,23,N,N,Y,21/08/2023,F,Social Renter,Resident,1,547,Y,Y,03/10/2025
674109991,24/07/2015,82,05/04/2025,SMS,Y,N,Unmatched,,,,,,,C,Owner,Unmatched,,,,,
384917666,25/06/1997,92,14/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,1,961,Y,Y,03/10/2025
946590722,01/03/2018,1248,18/12/2024,Email,N,Y,Unmatched,,,,,,,C,Social Renter,Unmatched,,,,,
572318456,01/06/2003,41,03/04/2025,SMS,Y,N,Resident,N,97,N,Y,Y,02/04/2025,A,Owner,Forwarding Address,6,976,Y,Y,18/01/2023
563008860,31/03/1998,60,27/03/2025,SMS,Y,N,Resident,N,90,N,Y,N,29/03/2025,B,Owner,Resident,7,974,Y,Y,01/07/2022
999681890,02/02/2011,74,21/03/2025,SMS,Y,N,Resident,N,93,N,N,N,20/03/2025,B,Private Renter,Resident,8,977,Y,Y,06/02/2022
628396458,15/03/2009,51,22/03/2025,SMS,Y,N,Unmatched,,,,,,,A,,Resident,6,984,Y,Y,16/09/2021
985257762,15/08/2017,14,22/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,2,971,Y,Y,24/09/2025
567252096,02/08/2013,58,13/03/2025,SMS,Y,N,Resident,N,90,N,Y,Y,16/03/2025,B,Owner,Resident,8,958,Y,Y,05/09/2021
172569361,20/10/2013,548,08/03/2025,SMS,Y,N,Resident,N,85,N,Y,N,14/03/2025,E,Owner,Resident,1,849,Y,Y,03/10/2025
851288038,23/02/2018,3246,01/10/2023,Phone,N,N,Resident,Y,7,N,Y,N,25/08/2023,F,Social Renter,Resident,4,150,Y,Y,11/01/2025
885394093,18/04/2007,22,06/04/2025,SMS,Y,N,Unmatched,,,,,,,C,Owner,Resident,1,977,Y,Y,03/10/2025
735725983,11/01/2007,,04/04/2025,Letter,N,N,Resident,N,32,N,Y,Y,06/04/2025,D,Social Renter,Resident,7,285,Y,Y,23/11/2021
948627719,29/09/2002,95,16/03/2025,SMS,Y,N,Forwarding Address,N,93,N,N,Y,07/04/2025,A,Owner,Deceased,,,Y,Y,
192330985,03/12/1995,2097,,Email,N,Y,Resident,N,50,N,N,Y,11/10/2024,D,Private Renter,Resident,3,703,Y,Y,01/05/2025
299441961,06/05/2003,2998,31/12/2024,SMS,Y,N,Unmatched,,,,,,,E,Social Renter,Unmatched,,,,,
145779345,14/11/2017,1085,18/03/2025,Email,N,Y,Unmatched,,,,,,,C,Private Renter,Unmatched,,,,,
992477280,06/01/2015,86,16/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,4,960,Y,Y,04/10/2024
857432579,02/01/2009,,22/03/2025,Email,N,Y,Resident,N,99,N,Y,Y,31/03/2025,F,Owner,Resident,4,184,Y,Y,12/01/2025
712803721,28/02/2008,3351,05/02/2025,Phone,N,N,Resident,N,15,N,N,Y,12/02/2023,E,Private Renter,Resident,3,415,Y,Y,16/07/2025
949902886,19/01/2007,,15/03/2025,Email,N,Y,Resident,N,70,N,N,N,19/03/2025,E,Owner,Resident,7,238,Y,Y,22/02/2024
580326062,12/05/2000,68,22/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,9,960,Y,N,24/04/2021
164431465,20/05/2016,2719,,Email,N,Y,Resident,N,26,N,N,N,15/09/2024,E,Owner,Forwarding Address,5,559,Y,Y,23/12/2023
607490562,13/07/2005,4699,15/03/2020,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Resident,7,231,Y,Y,03/04/2024
234551627,08/11/2001,1874,15/01/2025,SMS,Y,N,Resident,N,74,N,N,Y,22/01/2025,D,Owner,Resident,1,859,N,Y,03/10/2025
512630341,11/06/2006,67,10/03/2025,Email,N,Y,Deceased,N,0,Y,Y,N,05/04/2025,B,Owner,Deceased,,,Y,Y,
822776781,04/10/2012,2683,24/01/2025,Letter,N,N,Unmatched,,,,,,,F,Owner,Resident,8,700,Y,Y,20/10/2020
936946021,06/06/2005,,01/04/2025,Email,N,Y,Resident,N,83,N,Y,Y,17/03/2025,,Social Renter,Resident,1,824,Y,Y,03/10/2025
826515123,15/09/1997,40,13/03/2025,Email,N,Y,Resident,N,96,N,Y,Y,10/03/2025,A,Owner,Resident,7,967,Y,Y,15/04/2024
474510176,20/06/2012,1506,25/03/2025,SMS,Y,N,Resident,N,51,N,N,N,07/01/2025,D,Owner,Resident,2,808,Y,Y,27/09/2025
755165644,26/01/2018,4522,06/04/2023,Letter,N,N,Resident,N,16,N,N,N,19/12/2020,F,Social Renter,Resident,3,253,Y,Y,21/05/2025
405178005,25/10/2003,97,22/03/2025,Phone,N,N,Resident,N,85,N,Y,Y,30/03/2025,A,Owner,Resident,9,973,Y,Y,14/07/2021
679627775,13/03/2002,26,15/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,2,960,Y,Y,24/09/2025
213541390,23/03/2011,65,,SMS,Y,N,Unmatched,,,,,,,,Private Renter,Deceased,,,Y,Y,
662291367,09/08/2013,2219,,Email,N,Y,Deceased,N,0,Y,N,N,20/12/2024,F,Owner,Deceased,,,Y,N,
453617881,19/03/2018,86,19/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Unmatched,,,,,
551731115,16/01/1995,911,12/03/2025,SMS,Y,N,Unmatched,,,,,,,B,Social Renter,Unmatched,,,,,
745075195,05/06/1997,99,,Email,N,Y,Resident,N,88,N,N,Y,13/03/2025,C,Owner,Resident,7,960,Y,Y,19/11/2020
987351146,12/02/2013,,23/03/2025,SMS,Y,N,Resident,N,99,N,N,N,17/03/2025,B,Owner,Resident,6,703,Y,Y,14/05/2023
704133456,27/11/2014,85,21/03/2025,SMS,Y,N,Resident,N,85,N,Y,N,22/03/2025,A,Owner,Resident,3,990,Y,Y,02/08/2025
631572444,28/06/2012,25,03/04/2025,SMS,Y,N,Unmatched,,,,,,,B,Private Renter,Deceased,,,Y,Y,
163545540,18/01/2006,77,18/03/2025,SMS,Y,N,Resident,N,94,N,Y,Y,02/04/2025,A,Private Renter,Resident,2,957,Y,Y,27/09/2025
282730999,08/03/2012,699,10/03/2025,Email,N,Y,Resident,N,80,N,Y,Y,09/03/2025,C,Private Renter,Resident,8,922,Y,Y,06/10/2022
602776202,08/06/1997,2187,,Phone,N,N,Resident,N,50,N,N,Y,16/10/2024,E,Private Renter,Resident,5,702,Y,Y,23/10/2023
711723654,12/01/2003,2242,18/03/2025,Letter,N,N,Resident,N,29,N,Y,N,17/11/2024,F,Owner,Resident,2,518,N,Y,18/09/2025
531647019,15/06/2006,1234,28/12/2024,Letter,N,N,Resident,N,78,N,N,N,12/02/2025,,Owner,Resident,8,846,Y,Y,26/12/2022
870636019,27/05/2017,,19/03/2025,SMS,Y,N,Resident,N,91,N,N,N,09/04/2025,A,Private Renter,Resident,6,652,Y,Y,19/08/2024
908454602,17/08/2007,,11/03/2025,Email,N,Y,Unmatched,,,,,,,C,Private Renter,Deceased,,,Y,Y,
214255294,16/05/2013,1735,22/02/2025,SMS,Y,N,Resident,N,53,N,Y,Y,17/02/2025,F,Private Renter,Resident,7,802,Y,Y,18/05/2021
551085390,31/12/2017,3560,08/11/2023,Phone,N,N,Resident,N,26,N,Y,N,06/03/2023,E,Private Renter,Resident,3,389,Y,Y,10/03/2025
199973173,07/03/1996,52,14/03/2025,SMS,Y,N,Resident,N,89,N,N,Y,20/03/2025,,Private Renter,Resident,6,969,Y,Y,01/03/2022
825313478,14/08/1995,3197,25/10/2024,Email,N,Y,Unmatched,,,,,,,D,Private Renter,Unmatched,,,,,
535208519,09/06/2010,67,05/04/2025,SMS,Y,N,Unmatched,,,,,,,,Owner,Resident,3,981,Y,Y,25/05/2025
868520330,11/03/2012,121,06/03/2025,SMS,Y,N,Resident,N,83,N,Y,Y,14/03/2025,B,Private Renter,Unmatched,,,,,
139060917,04/05/1997,15,23/03/2025,Email,N,Y,Forwarding Address,N,99,N,N,N,25/03/2025,E,Owner,Forwarding Address,5,954,Y,Y,14/11/2023
353840989,10/10/2008,88,11/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,1,979,N,Y,03/10/2025
272840342,31/03/2000,99,16/03/2025,Phone,N,N,Resident,N,97,N,Y,N,11/03/2025,C,Owner,Resident,8,982,N,Y,08/02/2023
793208927,03/12/2013,99,15/03/2025,SMS,Y,N,Resident,N,99,N,Y,N,16/03/2025,C,Owner,Resident,4,977,Y,Y,16/03/2025
535140363,14/04/2013,1863,18/12/2024,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Unmatched,,,,,
342715494,22/08/2008,2567,01/11/2024,Email,N,Y,Unmatched,,,,,,,F,Owner,Resident,8,563,Y,Y,19/07/2022
378075233,11/02/2000,41,27/03/2025,SMS,Y,N,Resident,N,98,N,Y,N,06/04/2025,,Private Renter,Resident,9,951,Y,Y,11/06/2022
736188103,23/03/1997,60,25/03/2025,SMS,Y,N,Resident,N,91,N,Y,Y,05/04/2025,A,Owner,Resident,4,967,Y,Y,16/10/2024
362559494,23/09/2006,2476,28/10/2024,Phone,N,N,Unmatched,,,,,,,F,,Unmatched,,,,,
701827595,19/04/2004,3291,28/08/2023,Phone,N,N,Resident,N,28,N,N,N,17/01/2024,F,Social Renter,Resident,8,256,Y,N,16/08/2020
591920149,05/07/1996,1069,22/03/2025,Phone,N,N,Resident,N,73,N,Y,N,03/12/2024,D,,Resident,6,849,Y,Y,28/06/2024
993261710,18/02/2005,4777,,Letter,N,N,Deceased,Y,0,Y,N,Y,12/07/2021,E,Social Renter,Deceased,,,Y,Y,
470220465,15/04/2000,,06/04/2025,Phone,N,N,Resident,N,63,N,N,N,04/04/2025,E,Private Renter,Resident,8,463,Y,Y,22/10/2021
768599736,06/09/2012,81,19/03/2025,SMS,Y,N,Resident,N,97,N,Y,Y,16/03/2025,B,,Resident,7,987,Y,Y,24/11/2022
504938749,10/07/2017,912,15/03/2025,Phone,N,N,Resident,N,75,N,Y,N,03/03/2025,D,Owner,Resident,5,876,Y,N,26/12/2023
389709736,09/10/2014,,01/04/2025,Phone,N,N,Resident,N,21,N,N,N,13/03/2025,,,Resident,3,2,Y,Y,30/08/2025
966590364,16/12/2010,258,14/02/2025,Phone,N,N,Resident,N,76,N,N,Y,25/03/2025,D,Owner,Resident,6,916,Y,Y,27/09/2023
383219505,29/06/2008,2305,23/10/2024,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Unmatched,,,,,
769674465,30/07/2000,,28/03/2025,SMS,Y,N,Resident,N,38,N,Y,Y,17/03/2025,D,Owner,Resident,7,477,Y,Y,30/04/2023
419439177,16/05/2018,1609,03/01/2025,Phone,N,N,Resident,N,72,N,N,N,16/02/2025,D,Owner,Forwarding Address,4,792,Y,Y,02/11/2024
194477727,24/11/1999,96,13/03/2025,SMS,Y,N,Resident,N,99,N,Y,Y,13/03/2025,A,Social Renter,Resident,3,984,Y,Y,05/05/2025
347766251,12/06/2007,,30/03/2025,SMS,Y,N,Resident,N,22,N,N,Y,16/03/2025,E,Owner,Resident,3,794,N,Y,15/03/2025
849959851,04/04/2011,21,24/03/2025,SMS,Y,N,Resident,N,88,N,Y,Y,11/03/2025,A,Owner,Resident,8,966,Y,Y,05/09/2020
993893370,11/04/2015,2042,04/01/2025,Letter,N,N,Deceased,N,0,Y,N,N,30/10/2024,F,Social Renter,Deceased,,,N,N,
773456945,15/06/1995,78,29/03/2025,SMS,Y,N,Unmatched,,,,,,,B,,Unmatched,,,,,
138881361,16/07/1995,,22/03/2025,SMS,Y,N,Resident,N,65,N,Y,Y,15/03/2025,D,Social Renter,Resident,1,616,N,Y,03/10/2025
265641730,17/05/2009,,30/03/2025,Letter,N,N,Resident,N,40,N,Y,Y,03/04/2025,E,Social Renter,Resident,7,725,N,N,08/09/2023
523984082,06/06/2004,3337,,Phone,N,N,Resident,N,21,N,Y,N,04/12/2023,E,Social Renter,Resident,2,275,Y,Y,28/09/2025
151247175,10/01/2008,1568,16/03/2025,SMS,Y,N,Resident,N,77,N,Y,Y,14/01/2025,B,Private Renter,Resident,6,852,Y,Y,20/01/2024
393777044,16/09/2018,52,20/03/2025,SMS,Y,N,Resident,N,95,N,Y,Y,30/03/2025,,Owner,Resident,4,979,Y,Y,17/03/2025
891959671,25/07/2017,1175,12/01/2025,Email,N,Y,Resident,N,54,N,N,N,12/01/2025,D,Private Renter,Resident,6,778,Y,Y,01/06/2023
834556486,01/08/2017,339,10/03/2025,Email,N,Y,Resident,N,83,N,Y,Y,20/03/2025,B,Owner,Resident,9,951,Y,Y,02/09/2022
578045735,15/03/2016,826,19/02/2025,Phone,N,N,Resident,N,77,N,Y,N,04/03/2025,B,Social Renter,Resident,2,935,Y,Y,24/09/2025
805195699,18/03/2001,52,22/03/2025,SMS,Y,N,Resident,N,90,N,Y,N,11/03/2025,B,Owner,Resident,3,981,Y,Y,02/04/2025
818075967,04/03/2014,740,24/03/2025,Email,N,Y,Unmatched,,,,,,,C,Social Renter,Unmatched,,,,,
516137993,05/11/2015,654,26/03/2025,SMS,Y,N,Deceased,N,0,Y,N,N,24/03/2025,B,Owner,Deceased,,,Y,N,
414113517,15/06/2017,2367,03/01/2025,Email,N,Y,Resident,N,53,N,N,N,28/11/2024,C,Owner,Unmatched,,,,,
181501813,13/08/2009,1689,30/11/2024,Phone,N,N,Resident,N,70,N,N,N,14/12/2024,D,Private Renter,Resident,6,753,Y,N,10/04/2023
177460685,28/02/2017,,29/03/2025,SMS,Y,N,Resident,N,54,N,Y,N,04/04/2025,C,Private Renter,Deceased,,,Y,Y,
660097512,10/03/2014,957,27/02/2025,Email,N,Y,Resident,N,78,N,Y,N,16/02/2025,E,Owner,Resident,7,855,Y,Y,24/12/2022
425432804,06/11/2000,1172,09/02/2025,SMS,Y,N,Resident,N,56,N,Y,N,22/12/2024,B,Social Renter,Resident,1,766,Y,Y,03/10/2025
514572087,03/05/2003,2274,16/01/2025,SMS,Y,N,Resident,N,40,N,Y,Y,01/10/2024,A,Owner,Resident,8,516,Y,Y,17/01/2023
748654834,01/07/1996,2706,,Phone,N,N,Resident,N,56,N,Y,Y,18/10/2024,E,Private Renter,Resident,6,655,Y,N,16/01/2023
982475200,23/05/2017,64,02/04/2025,SMS,Y,N,Unmatched,,,,,,,C,Social Renter,Resident,2,978,Y,Y,01/10/2025
358421963,30/10/1997,4416,20/01/2024,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Unmatched,,,,,
167593491,17/05/1999,259,,SMS,Y,N,Resident,N,79,N,N,N,28/02/2025,B,Private Renter,Resident,9,877,Y,Y,30/03/2020
613637257,28/03/2001,2003,,Phone,N,N,Resident,N,51,N,N,N,07/12/2024,B,Private Renter,Resident,7,660,N,Y,18/10/2022
397910633,20/02/2016,4606,27/07/2023,Letter,N,N,Resident,Y,6,N,N,N,21/05/2019,F,Social Renter,Resident,3,230,Y,Y,06/04/2025
331428751,15/08/1998,2210,03/04/2025,Letter,N,N,Resident,N,60,N,N,N,05/10/2024,E,Social Renter,Resident,9,562,N,Y,04/01/2019
191565897,18/03/2009,31,31/03/2025,SMS,Y,N,Resident,N,86,N,Y,Y,13/03/2025,A,Owner,Resident,8,968,Y,Y,28/08/2022
125554197,25/03/1998,2178,19/02/2025,Email,N,Y,Resident,N,25,N,N,N,05/11/2024,D,Social Renter,Resident,9,545,Y,N,27/08/2021
880489675,06/12/2009,2296,,Email,N,Y,Resident,N,42,N,Y,N,08/12/2024,E,Private Renter,Resident,1,614,Y,Y,03/10/2025
745634294,14/05/2001,1072,17/12/2024,Letter,N,N,Unmatched,,,,,,,C,Private Renter,Resident,9,874,Y,Y,14/02/2020
411366738,01/07/2004,2930,11/01/2025,Email,N,Y,Forwarding Address,N,27,N,N,Y,24/11/2024,B,Social Renter,Resident,1,685,N,Y,03/10/2025
342589707,03/09/2017,627,24/03/2025,SMS,Y,N,Resident,N,80,N,Y,Y,11/03/2025,D,Owner,Unmatched,,,,,
665635039,28/01/2010,1189,27/01/2025,Email,N,Y,Resident,N,76,N,Y,N,12/01/2025,F,Owner,Resident,9,772,Y,Y,19/06/2020
503262349,24/10/2017,376,09/03/2025,Email,N,Y,Resident,N,78,N,N,N,08/03/2025,B,Owner,Resident,1,914,Y,Y,03/10/2025
635041990,02/01/2010,1621,16/02/2025,Email,N,Y,Resident,N,74,N,N,N,19/01/2025,A,Owner,Unmatched,,,,,
478858075,03/03/2004,1222,09/02/2025,Phone,N,N,Unmatched,,,,,,,C,Owner,Resident,1,774,Y,Y,03/10/2025
776547649,10/04/2016,886,12/03/2025,SMS,Y,N,Resident,N,79,N,N,N,23/02/2025,B,Private Renter,Resident,5,875,Y,Y,18/07/2024
164842727,10/01/2010,5375,03/07/2023,Letter,N,N,Deceased,Y,0,Y,N,N,17/04/2019,E,Social Renter,Deceased,,,Y,Y,
315926340,26/06/2018,4121,28/09/2022,Letter,N,N,Resident,N,16,N,N,N,15/11/2020,,Private Renter,Resident,8,89,Y,N,10/07/2022
759664863,01/01/2000,16,17/03/2025,SMS,Y,N,Resident,N,90,N,N,Y,22/03/2025,B,Owner,Resident,9,967,Y,Y,12/08/2021
669513455,18/06/2017,72,14/03/2025,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,8,983,Y,Y,25/02/2020
224801646,15/05/2012,86,11/03/2025,SMS,Y,N,Resident,N,90,N,Y,Y,01/04/2025,C,Owner,Resident,9,976,Y,Y,31/07/2019
815806262,09/06/2007,16,21/03/2025,SMS,Y,N,Resident,N,86,N,Y,Y,26/03/2025,A,Social Renter,Resident,1,982,Y,Y,03/10/2025
313386641,04/07/2011,2088,02/12/2024,Phone,N,N,Resident,N,25,N,N,Y,29/08/2024,D,Private Renter,Resident,7,698,Y,Y,31/10/2020
206410033,03/12/2004,79,09/04/2025,SMS,Y,N,Resident,N,94,N,Y,N,22/03/2025,A,Owner,Forwarding Address,9,963,Y,Y,14/12/2020
460467984,11/02/1996,4532,,Letter,N,N,Resident,Y,7,N,N,N,09/06/2021,E,Private Renter,Resident,1,50,N,N,03/10/2025
341825138,26/02/2011,58,02/04/2025,SMS,Y,N,Unmatched,,,,,,,A,Private Renter,Deceased,,,Y,Y,
866157966,27/09/2004,668,22/02/2025,Email,N,Y,Resident,N,83,N,Y,N,24/02/2025,E,Owner,Resident,1,874,Y,Y,03/10/2025
759768472,13/05/2017,,25/03/2025,Phone,N,N,Resident,N,53,N,Y,Y,03/04/2025,A,Social Renter,Resident,7,438,Y,N,20/06/2024
929813215,17/02/2011,1950,21/02/2025,Email,N,Y,Forwarding Address,N,73,N,N,N,25/01/2025,F,Private Renter,Resident,2,721,Y,Y,23/09/2025
138948828,11/06/1995,1467,15/01/2025,SMS,Y,N,Unmatched,,,,,,,D,Owner,Unmatched,,,,,
630936661,28/12/1997,147,25/03/2025,Phone,N,N,Deceased,N,0,Y,Y,Y,14/02/2025,D,Private Renter,Deceased,,,Y,Y,
801771202,17/12/2012,2406,17/11/2024,Phone,N,N,Resident,N,56,N,N,N,06/11/2024,E,Owner,Resident,4,643,Y,Y,01/04/2025
741099377,02/08/2014,315,12/03/2025,SMS,Y,N,Forwarding Address,N,88,N,N,Y,04/03/2025,A,Private Renter,Forwarding Address,9,914,Y,Y,27/02/2019
853936434,12/03/1996,3134,16/07/2023,SMS,Y,N,Resident,N,28,N,N,N,10/02/2024,F,Social Renter,Unmatched,,,,,
101683595,27/05/2018,1680,02/03/2025,Letter,N,N,Resident,N,65,N,N,N,01/01/2025,E,Private Renter,Resident,1,881,Y,Y,03/10/2025
546563286,19/02/2007,1063,12/12/2024,Email,N,Y,Resident,N,75,N,Y,Y,09/02/2025,D,Social Renter,Forwarding Address,1,883,Y,Y,03/10/2025
687856277,11/06/2000,5024,01/03/2019,Letter,N,N,Unmatched,,,,,,,C,Social Renter,Deceased,,,Y,Y,
538284082,06/07/2017,59,07/04/2025,SMS,Y,N,Unmatched,,,,,,,C,,Unmatched,,,,,
185251959,24/08/2014,1817,19/12/2024,Email,N,Y,Resident,N,58,N,N,N,19/02/2025,B,Owner,Resident,9,730,Y,Y,12/05/2021
689095719,31/05/2013,553,09/03/2025,Email,N,Y,Resident,N,81,N,Y,N,04/03/2025,B,Owner,Resident,9,842,Y,N,25/09/2019
639032183,17/06/2002,35,,Email,N,Y,Resident,N,90,N,Y,Y,20/03/2025,A,Owner,Resident,3,981,Y,Y,08/08/2025
496221450,08/08/2018,933,17/03/2025,SMS,Y,N,Resident,N,93,N,Y,N,07/03/2025,C,Social Renter,Resident,1,896,N,Y,03/10/2025
274718119,07/03/2017,,30/03/2025,Email,N,Y,Resident,N,51,N,N,N,24/03/2025,E,Private Renter,Resident,4,465,Y,Y,14/01/2025
895386312,14/03/2000,1946,,SMS,Y,N,Resident,N,79,N,Y,Y,25/01/2025,A,Owner,Resident,3,808,Y,Y,05/07/2025
492344987,16/07/2018,644,09/03/2025,SMS,Y,N,Resident,N,94,N,N,Y,23/02/2025,B,Owner,Resident,9,942,Y,Y,02/02/2019
471373804,11/05/2016,33,21/03/2025,SMS,Y,N,Deceased,N,0,Y,Y,Y,19/03/2025,B,Owner,Deceased,,,Y,Y,
772956704,06/04/2012,2121,02/09/2024,Email,N,Y,Deceased,N,0,Y,N,N,07/02/2025,E,Private Renter,Resident,8,610,Y,Y,17/09/2019
825922744,05/01/2012,4,23/03/2025,Phone,N,N,Resident,N,92,N,Y,N,18/03/2025,A,Social Renter,Resident,6,969,Y,Y,15/02/2024
364110544,12/02/2018,71,07/04/2025,Email,N,Y,Resident,N,97,N,Y,Y,05/04/2025,B,Owner,Resident,6,950,N,Y,12/02/2023
145701644,26/05/2013,6,,SMS,Y,N,Unmatched,,,,,,,B,Social Renter,Unmatched,,,,,
796726334,11/07/2007,1761,10/12/2024,Email,N,Y,Resident,N,69,N,N,N,23/12/2024,C,Owner,Resident,9,739,N,Y,01/04/2019
401047732,06/07/2001,739,02/04/2025,SMS,Y,N,Resident,N,81,N,Y,N,13/03/2025,,Owner,Deceased,,,Y,Y,
419963879,14/01/2000,1352,13/03/2025,Phone,N,N,Resident,N,75,N,Y,Y,24/02/2025,A,Social Renter,Resident,6,861,Y,Y,03/05/2022
