UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Mobile_Available,Email_Available,Segment_Risk_Score,Action_Tier
704133456,2014-11-27,85.0,2025-03-21,SMS,Y,N,Resident,N,85.0,N,Y,N,2025-03-22,A,Owner,Resident,3.0,990.0,Y,Y,2025-08-02,Zone 1 - Agreement,1,0,50.18,Tier 1 - Low Risk
163545540,2006-01-18,77.0,2025-03-18,SMS,Y,N,Resident,N,94.0,N,Y,Y,2025-04-02,A,Private Renter,Resident,2.0,957.0,Y,Y,2025-09-27,Zone 1 - Agreement,1,0,44.4,Tier 1 - Low Risk
282730999,2012-03-08,699.0,2025-03-10,Email,N,Y,Resident,N,80.0,N,Y,Y,2025-03-09,C,Private Renter,Resident,8.0,922.0,Y,Y,2022-10-06,Zone 1 - Agreement,0,1,84.79,Tier 2 - Medium Risk
602776202,1997-06-08,2187.0,,Phone,N,N,Resident,N,50.0,N,N,Y,2024-10-16,E,Private Renter,Resident,5.0,702.0,Y,Y,2023-10-23,Zone 1 - Agreement,0,0,185.0,Tier 3 - High Risk
711723654,2003-01-12,2242.0,2025-03-18,Letter,N,N,Resident,N,29.0,N,Y,N,2024-11-17,F,Owner,Resident,2.0,518.0,N,Y,2025-09-18,Zone 1 - Agreement,0,0,224.95,Tier 3 - High Risk
531647019,2006-06-15,1234.0,2024-12-28,Letter,N,N,Resident,N,78.0,N,N,N,2025-02-12,,Owner,Resident,8.0,846.0,Y,Y,2022-12-26,Zone 1 - Agreement,0,0,133.07,Tier 3 - High Risk
214255294,2013-05-16,1735.0,2025-02-22,SMS,Y,N,Resident,N,53.0,N,Y,Y,2025-02-17,F,Private Renter,Resident,7.0,802.0,Y,Y,2021-05-18,Zone 1 - Agreement,1,0,117.48,Tier 3 - High Risk
551085390,2017-12-31,3560.0,2023-11-08,Phone,N,N,Resident,N,26.0,N,Y,N,2023-03-06,E,Private Renter,Resident,3.0,389.0,Y,Y,2025-03-10,Zone 1 - Agreement,0,0,254.03,Tier 3 - High Risk
199973173,1996-03-07,52.0,2025-03-14,SMS,Y,N,Resident,N,89.0,N,N,Y,2025-03-20,,Private Renter,Resident,6.0,969.0,Y,Y,2022-03-01,Zone 1 - Agreement,1,0,47.95,Tier 1 - Low Risk
139060917,1997-05-04,15.0,2025-03-23,Email,N,Y,Forwarding Address,N,99.0,N,N,N,2025-03-25,E,Owner,Forwarding Address,5.0,954.0,Y,Y,2023-11-14,Zone 4 - Neither says Resident,0,1,55.75,Tier 1 - Low Risk
272840342,2000-03-31,99.0,2025-03-16,Phone,N,N,Resident,N,97.0,N,Y,N,2025-03-11,C,Owner,Resident,8.0,982.0,N,Y,2023-02-08,Zone 1 - Agreement,0,0,89.12,Tier 2 - Medium Risk
793208927,2013-12-03,99.0,2025-03-15,SMS,Y,N,Resident,N,99.0,N,Y,N,2025-03-16,C,Owner,Resident,4.0,977.0,Y,Y,2025-03-16,Zone 1 - Agreement,1,0,37.62,Tier 1 - Low Risk
378075233,2000-02-11,41.0,2025-03-27,SMS,Y,N,Resident,N,98.0,N,Y,N,2025-04-06,,Private Renter,Resident,9.0,951.0,Y,Y,2022-06-11,Zone 1 - Agreement,1,0,40.64,Tier 1 - Low Risk
736188103,1997-03-23,60.0,2025-03-25,SMS,Y,N,Resident,N,91.0,N,Y,Y,2025-04-05,A,Owner,Resident,4.0,967.0,Y,Y,2024-10-16,Zone 1 - Agreement,1,0,46.23,Tier 1 - Low Risk
701827595,2004-04-19,3291.0,2023-08-28,Phone,N,N,Resident,N,28.0,N,N,N,2024-01-17,F,Social Renter,Resident,8.0,256.0,Y,N,2020-08-16,Zone 1 - Agreement,0,0,262.64,Tier 3 - High Risk
591920149,1996-07-05,1069.0,2025-03-22,Phone,N,N,Resident,N,73.0,N,Y,N,2024-12-03,D,,Resident,6.0,849.0,Y,Y,2024-06-28,Zone 1 - Agreement,0,0,136.12,Tier 3 - High Risk
768599736,2012-09-06,81.0,2025-03-19,SMS,Y,N,Resident,N,97.0,N,Y,Y,2025-03-16,B,,Resident,7.0,987.0,Y,Y,2022-11-24,Zone 1 - Agreement,1,0,38.44,Tier 1 - Low Risk
504938749,2017-07-10,912.0,2025-03-15,Phone,N,N,Resident,N,75.0,N,Y,N,2025-03-03,D,Owner,Resident,5.0,876.0,Y,N,2023-12-26,Zone 1 - Agreement,0,0,129.85,Tier 3 - High Risk
966590364,2010-12-16,258.0,2025-02-14,Phone,N,N,Resident,N,76.0,N,N,Y,2025-03-25,D,Owner,Resident,6.0,916.0,Y,Y,2023-09-27,Zone 1 - Agreement,0,0,118.31,Tier 3 - High Risk
419439177,2018-05-16,1609.0,2025-01-03,Phone,N,N,Resident,N,72.0,N,N,N,2025-02-16,D,Owner,Forwarding Address,4.0,792.0,Y,Y,2024-11-02,Zone 2 - Only dp1 says Resident,0,0,148.22,Tier 3 - High Risk
194477727,1999-11-24,96.0,2025-03-13,SMS,Y,N,Resident,N,99.0,N,Y,Y,2025-03-13,A,Social Renter,Resident,3.0,984.0,Y,Y,2025-05-05,Zone 1 - Agreement,1,0,36.89,Tier 1 - Low Risk
849959851,2011-04-04,21.0,2025-03-24,SMS,Y,N,Resident,N,88.0,N,Y,Y,2025-03-11,A,Owner,Resident,8.0,966.0,Y,Y,2020-09-05,Zone 1 - Agreement,1,0,48.94,Tier 1 - Low Risk
523984082,2004-06-06,3337.0,,Phone,N,N,Resident,N,21.0,N,Y,N,2023-12-04,E,Social Renter,Resident,2.0,275.0,Y,Y,2025-09-28,Zone 1 - Agreement,0,0,268.2,Tier 3 - High Risk
151247175,2008-01-10,1568.0,2025-03-16,SMS,Y,N,Resident,N,77.0,N,Y,Y,2025-01-14,B,Private Renter,Resident,6.0,852.0,Y,Y,2024-01-20,Zone 1 - Agreement,1,0,86.81,Tier 2 - Medium Risk
393777044,2018-09-16,52.0,2025-03-20,SMS,Y,N,Resident,N,95.0,N,Y,Y,2025-03-30,,Owner,Resident,4.0,979.0,Y,Y,2025-03-17,Zone 1 - Agreement,1,0,40.95,Tier 1 - Low Risk
891959671,2017-07-25,1175.0,2025-01-12,Email,N,Y,Resident,N,54.0,N,N,N,2025-01-12,D,Private Renter,Resident,6.0,778.0,Y,Y,2023-06-01,Zone 1 - Agreement,0,1,129.95,Tier 3 - High Risk
834556486,2017-08-01,339.0,2025-03-10,Email,N,Y,Resident,N,83.0,N,Y,Y,2025-03-20,B,Owner,Resident,9.0,951.0,Y,Y,2022-09-02,Zone 1 - Agreement,0,1,75.29,Tier 2 - Medium Risk
578045735,2016-03-15,826.0,2025-02-19,Phone,N,N,Resident,N,77.0,N,Y,N,2025-03-04,B,Social Renter,Resident,2.0,935.0,Y,Y,2025-09-24,Zone 1 - Agreement,0,0,121.09,Tier 3 - High Risk
805195699,2001-03-18,52.0,2025-03-22,SMS,Y,N,Resident,N,90.0,N,Y,N,2025-03-11,B,Owner,Resident,3.0,981.0,Y,Y,2025-04-02,Zone 1 - Agreement,1,0,45.75,Tier 1 - Low Risk
181501813,2009-08-13,1689.0,2024-11-30,Phone,N,N,Resident,N,70.0,N,N,N,2024-12-14,D,Private Renter,Resident,6.0,753.0,Y,N,2023-04-10,Zone 1 - Agreement,0,0,154.92,Tier 3 - High Risk
660097512,2014-03-10,957.0,2025-02-27,Email,N,Y,Resident,N,78.0,N,Y,N,2025-02-16,E,Owner,Resident,7.0,855.0,Y,Y,2022-12-24,Zone 1 - Agreement,0,1,96.07,Tier 2 - Medium Risk
425432804,2000-11-06,1172.0,2025-02-09,SMS,Y,N,Resident,N,56.0,N,Y,N,2024-12-22,B,Social Renter,Resident,1.0,766.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,112.45,Tier 3 - High Risk
514572087,2003-05-03,2274.0,2025-01-16,SMS,Y,N,Resident,N,40.0,N,Y,Y,2024-10-01,A,Owner,Resident,8.0,516.0,Y,Y,2023-01-17,Zone 1 - Agreement,1,0,164.47,Tier 3 - High Risk
748654834,1996-07-01,2706.0,,Phone,N,N,Resident,N,56.0,N,Y,Y,2024-10-18,E,Private Renter,Resident,6.0,655.0,Y,N,2023-01-16,Zone 1 - Agreement,0,0,188.89,Tier 3 - High Risk
167593491,1999-05-17,259.0,,SMS,Y,N,Resident,N,79.0,N,N,N,2025-02-28,B,Private Renter,Resident,9.0,877.0,Y,Y,2020-03-30,Zone 1 - Agreement,1,0,69.22,Tier 1 - Low Risk
613637257,2001-03-28,2003.0,,Phone,N,N,Resident,N,51.0,N,N,N,2024-12-07,B,Private Renter,Resident,7.0,660.0,N,Y,2022-10-18,Zone 1 - Agreement,0,0,186.36,Tier 3 - High Risk
397910633,2016-02-20,4606.0,2023-07-27,Letter,N,N,Resident,Y,6.0,N,N,N,2019-05-21,F,Social Renter,Resident,3.0,230.0,Y,Y,2025-04-06,Zone 1 - Agreement,0,0,300.39,Tier 3 - High Risk
331428751,1998-08-15,2210.0,2025-04-03,Letter,N,N,Resident,N,60.0,N,N,N,2024-10-05,E,Social Renter,Resident,9.0,562.0,N,Y,2019-01-04,Zone 1 - Agreement,0,0,189.23,Tier 3 - High Risk
191565897,2009-03-18,31.0,2025-03-31,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-13,A,Owner,Resident,8.0,968.0,Y,Y,2022-08-28,Zone 1 - Agreement,1,0,50.84,Tier 1 - Low Risk
125554197,1998-03-25,2178.0,2025-02-19,Email,N,Y,Resident,N,25.0,N,N,N,2024-11-05,D,Social Renter,Resident,9.0,545.0,Y,N,2021-08-27,Zone 1 - Agreement,0,1,192.28,Tier 3 - High Risk
880489675,2009-12-06,2296.0,,Email,N,Y,Resident,N,42.0,N,Y,N,2024-12-08,E,Private Renter,Resident,1.0,614.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,169.56,Tier 3 - High Risk
411366738,2004-07-01,2930.0,2025-01-11,Email,N,Y,Forwarding Address,N,27.0,N,N,Y,2024-11-24,B,Social Renter,Resident,1.0,685.0,N,Y,2025-10-03,Zone 3 - Only dp3 says Resident,0,1,183.8,Tier 3 - High Risk
665635039,2010-01-28,1189.0,2025-01-27,Email,N,Y,Resident,N,76.0,N,Y,N,2025-01-12,F,Owner,Resident,9.0,772.0,Y,Y,2020-06-19,Zone 1 - Agreement,0,1,108.69,Tier 3 - High Risk
503262349,2017-10-24,376.0,2025-03-09,Email,N,Y,Resident,N,78.0,N,N,N,2025-03-08,B,Owner,Resident,1.0,914.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,84.36,Tier 2 - Medium Risk
776547649,2016-04-10,886.0,2025-03-12,SMS,Y,N,Resident,N,79.0,N,N,N,2025-02-23,B,Private Renter,Resident,5.0,875.0,Y,Y,2024-07-18,Zone 1 - Agreement,1,0,75.69,Tier 2 - Medium Risk
315926340,2018-06-26,4121.0,2022-09-28,Letter,N,N,Resident,N,16.0,N,N,N,2020-11-15,,Private Renter,Resident,8.0,89.0,Y,N,2022-07-10,Zone 1 - Agreement,0,0,299.64,Tier 3 - High Risk
759664863,2000-01-01,16.0,2025-03-17,SMS,Y,N,Resident,N,90.0,N,N,Y,2025-03-22,B,Owner,Resident,9.0,967.0,Y,Y,2021-08-12,Zone 1 - Agreement,1,0,46.79,Tier 1 - Low Risk
224801646,2012-05-15,86.0,2025-03-11,SMS,Y,N,Resident,N,90.0,N,Y,Y,2025-04-01,C,Owner,Resident,9.0,976.0,Y,Y,2019-07-31,Zone 1 - Agreement,1,0,46.59,Tier 1 - Low Risk
815806262,2007-06-09,16.0,2025-03-21,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-26,A,Social Renter,Resident,1.0,982.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,49.29,Tier 1 - Low Risk
313386641,2011-07-04,2088.0,2024-12-02,Phone,N,N,Resident,N,25.0,N,N,Y,2024-08-29,D,Private Renter,Resident,7.0,698.0,Y,Y,2020-10-31,Zone 1 - Agreement,0,0,209.41,Tier 3 - High Risk
206410033,2004-12-03,79.0,2025-04-09,SMS,Y,N,Resident,N,94.0,N,Y,N,2025-03-22,A,Owner,Forwarding Address,9.0,963.0,Y,Y,2020-12-14,Zone 2 - Only dp1 says Resident,1,0,43.82,Tier 1 - Low Risk
460467984,1996-02-11,4532.0,,Letter,N,N,Resident,Y,7.0,N,N,N,2021-06-09,E,Private Renter,Resident,1.0,50.0,N,N,2025-10-03,Zone 1 - Agreement,0,0,316.65,Tier 3 - High Risk
866157966,2004-09-27,668.0,2025-02-22,Email,N,Y,Resident,N,83.0,N,Y,N,2025-02-24,E,Owner,Resident,1.0,874.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,86.28,Tier 2 - Medium Risk
929813215,2011-02-17,1950.0,2025-02-21,Email,N,Y,Forwarding Address,N,73.0,N,N,N,2025-01-25,F,Private Renter,Resident,2.0,721.0,Y,Y,2025-09-23,Zone 3 - Only dp3 says Resident,0,1,124.4,Tier 3 - High Risk
801771202,2012-12-17,2406.0,2024-11-17,Phone,N,N,Resident,N,56.0,N,N,N,2024-11-06,E,Owner,Resident,4.0,643.0,Y,Y,2025-04-01,Zone 1 - Agreement,0,0,187.09,Tier 3 - High Risk
741099377,2014-08-02,315.0,2025-03-12,SMS,Y,N,Forwarding Address,N,88.0,N,N,Y,2025-03-04,A,Private Renter,Forwarding Address,9.0,914.0,Y,Y,2019-02-27,Zone 4 - Neither says Resident,1,0,57.08,Tier 1 - Low Risk
101683595,2018-05-27,1680.0,2025-03-02,Letter,N,N,Resident,N,65.0,N,N,N,2025-01-01,E,Private Renter,Resident,1.0,881.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,147.03,Tier 3 - High Risk
546563286,2007-02-19,1063.0,2024-12-12,Email,N,Y,Resident,N,75.0,N,Y,Y,2025-02-09,D,Social Renter,Forwarding Address,1.0,883.0,Y,Y,2025-10-03,Zone 2 - Only dp1 says Resident,0,1,97.33,Tier 2 - Medium Risk
185251959,2014-08-24,1817.0,2024-12-19,Email,N,Y,Resident,N,58.0,N,N,N,2025-02-19,B,Owner,Resident,9.0,730.0,Y,Y,2021-05-12,Zone 1 - Agreement,0,1,137.17,Tier 3 - High Risk
689095719,2013-05-31,553.0,2025-03-09,Email,N,Y,Resident,N,81.0,N,Y,N,2025-03-04,B,Owner,Resident,9.0,842.0,Y,N,2019-09-25,Zone 1 - Agreement,0,1,90.33,Tier 2 - Medium Risk
639032183,2002-06-17,35.0,,Email,N,Y,Resident,N,90.0,N,Y,Y,2025-03-20,A,Owner,Resident,3.0,981.0,Y,Y,2025-08-08,Zone 1 - Agreement,0,1,62.25,Tier 1 - Low Risk
496221450,2018-08-08,933.0,2025-03-17,SMS,Y,N,Resident,N,93.0,N,Y,N,2025-03-07,C,Social Renter,Resident,1.0,896.0,N,Y,2025-10-03,Zone 1 - Agreement,1,0,60.06,Tier 1 - Low Risk
895386312,2000-03-14,1946.0,,SMS,Y,N,Resident,N,79.0,N,Y,Y,2025-01-25,A,Owner,Resident,3.0,808.0,Y,Y,2025-07-05,Zone 1 - Agreement,1,0,92.99,Tier 2 - Medium Risk
492344987,2018-07-16,644.0,2025-03-09,SMS,Y,N,Resident,N,94.0,N,N,Y,2025-02-23,B,Owner,Resident,9.0,942.0,Y,Y,2019-02-02,Zone 1 - Agreement,1,0,51.57,Tier 1 - Low Risk
772956704,2012-04-06,2121.0,2024-09-02,Email,N,Y,Deceased,N,0.0,Y,N,N,2025-02-07,E,Private Renter,Resident,8.0,610.0,Y,Y,2019-09-17,Zone 3 - Only dp3 says Resident,0,1,210.21,Tier 3 - High Risk
825922744,2012-01-05,4.0,2025-03-23,Phone,N,N,Resident,N,92.0,N,Y,N,2025-03-18,A,Social Renter,Resident,6.0,969.0,Y,Y,2024-02-15,Zone 1 - Agreement,0,0,94.47,Tier 2 - Medium Risk
364110544,2018-02-12,71.0,2025-04-07,Email,N,Y,Resident,N,97.0,N,Y,Y,2025-04-05,B,Owner,Resident,6.0,950.0,N,Y,2023-02-12,Zone 1 - Agreement,0,1,58.71,Tier 1 - Low Risk
796726334,2007-07-11,1761.0,2024-12-10,Email,N,Y,Resident,N,69.0,N,N,N,2024-12-23,C,Owner,Resident,9.0,739.0,N,Y,2019-04-01,Zone 1 - Agreement,0,1,124.71,Tier 3 - High Risk
419963879,2000-01-14,1352.0,2025-03-13,Phone,N,N,Resident,N,75.0,N,Y,Y,2025-02-24,A,Social Renter,Resident,6.0,861.0,Y,Y,2022-05-03,Zone 1 - Agreement,0,0,135.75,Tier 3 - High Risk
537404147,2000-01-28,612.0,2025-03-02,Email,N,Y,Resident,N,93.0,N,Y,Y,2025-03-16,D,,Resident,9.0,864.0,Y,Y,2022-08-30,Zone 1 - Agreement,0,1,76.72,Tier 2 - Medium Risk
767094752,2005-10-26,557.0,2025-02-22,SMS,Y,N,Resident,N,77.0,N,Y,N,2025-04-08,A,Owner,Forwarding Address,7.0,862.0,Y,Y,2021-11-28,Zone 2 - Only dp1 says Resident,1,0,75.7,Tier 2 - Medium Risk
396268156,2018-08-09,878.0,2025-02-25,SMS,Y,N,Resident,N,83.0,N,Y,Y,2025-03-19,A,Owner,Resident,4.0,914.0,Y,N,2024-12-20,Zone 1 - Agreement,1,0,67.71,Tier 1 - Low Risk
901068950,2012-06-27,2559.0,2024-11-26,Letter,N,N,Resident,N,41.0,N,N,Y,2024-11-06,E,Social Renter,Resident,4.0,587.0,Y,Y,2025-02-19,Zone 1 - Agreement,0,0,209.22,Tier 3 - High Risk
907565926,2018-02-15,431.0,2025-02-25,SMS,Y,N,Resident,N,92.0,N,N,N,2025-02-21,D,Social Renter,Resident,5.0,925.0,Y,Y,2023-09-10,Zone 1 - Agreement,1,0,53.14,Tier 1 - Low Risk
503458732,2012-11-26,760.0,,SMS,Y,N,Resident,N,95.0,N,N,Y,2025-03-12,A,Social Renter,Resident,1.0,936.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,52.33,Tier 1 - Low Risk
924449508,1995-02-23,2.0,2025-04-03,SMS,Y,N,Resident,N,91.0,N,N,Y,2025-03-31,A,Owner,Resident,5.0,969.0,Y,Y,2023-09-16,Zone 1 - Agreement,1,0,45.45,Tier 1 - Low Risk
189977269,2005-02-27,18.0,2025-03-19,SMS,Y,N,Resident,N,95.0,N,Y,Y,2025-04-04,A,Owner,Resident,5.0,973.0,Y,Y,2024-02-01,Zone 1 - Agreement,1,0,41.21,Tier 1 - Low Risk
664829574,2011-01-02,499.0,2025-03-22,Email,N,Y,Resident,N,84.0,N,N,Y,2025-02-25,D,Owner,Resident,1.0,870.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,83.99,Tier 2 - Medium Risk
997890406,2007-03-18,1980.0,2025-02-05,Phone,N,N,Resident,N,72.0,N,N,N,2025-02-08,,Owner,Resident,9.0,819.0,N,Y,2020-09-06,Zone 1 - Agreement,0,0,149.23,Tier 3 - High Risk
581440490,2012-02-23,24.0,2025-04-03,Email,N,Y,Resident,N,98.0,N,Y,Y,2025-04-04,B,Private Renter,Resident,8.0,982.0,Y,Y,2021-03-07,Zone 1 - Agreement,0,1,54.04,Tier 1 - Low Risk
386888806,1999-02-06,2071.0,2024-12-28,SMS,Y,N,Forwarding Address,N,36.0,N,Y,Y,2025-01-20,C,Social Renter,Forwarding Address,8.0,659.0,Y,Y,2021-08-16,Zone 4 - Neither says Resident,1,0,152.14,Tier 3 - High Risk
738587567,2004-06-28,54.0,2025-03-24,SMS,Y,N,Resident,N,85.0,N,Y,Y,2025-03-30,,Owner,Resident,7.0,960.0,Y,Y,2022-11-18,Zone 1 - Agreement,1,0,52.87,Tier 1 - Low Risk
716008206,2010-07-13,89.0,,SMS,Y,N,Resident,N,85.0,N,N,Y,2025-04-05,C,Private Renter,Resident,9.0,953.0,Y,Y,2021-04-05,Zone 1 - Agreement,1,0,53.92,Tier 1 - Low Risk
223549300,2002-07-30,2274.0,2025-03-06,Email,N,Y,Resident,N,34.0,N,Y,Y,2024-09-05,E,Private Renter,Forwarding Address,2.0,509.0,Y,Y,2025-10-01,Zone 2 - Only dp1 says Resident,0,1,187.84,Tier 3 - High Risk
568496921,2004-11-22,2498.0,2025-03-05,Phone,N,N,Resident,N,48.0,N,N,N,2024-09-22,F,Private Renter,Resident,1.0,547.0,Y,N,2025-10-03,Zone 1 - Agreement,0,0,205.61,Tier 3 - High Risk
548640729,1998-11-06,5256.0,2020-08-24,Letter,N,N,Resident,Y,7.0,N,Y,N,2020-10-11,E,Social Renter,Resident,7.0,270.0,Y,Y,2020-10-04,Zone 1 - Agreement,0,0,301.89,Tier 3 - High Risk
278838940,2006-09-28,2832.0,2025-02-27,Email,N,Y,Resident,N,54.0,N,N,N,2025-01-20,E,Social Renter,Resident,1.0,707.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,153.62,Tier 3 - High Risk
379590791,1996-04-30,81.0,2025-04-01,SMS,Y,N,Resident,N,93.0,N,Y,Y,2025-04-06,A,Owner,Resident,5.0,980.0,Y,Y,2023-12-31,Zone 1 - Agreement,1,0,43.14,Tier 1 - Low Risk
191861971,2001-06-03,2721.0,2024-10-11,Phone,N,N,Resident,N,29.0,N,N,Y,2024-10-27,F,Social Renter,Resident,4.0,659.0,N,Y,2025-01-18,Zone 1 - Agreement,0,0,215.64,Tier 3 - High Risk
176306725,2015-10-23,40.0,2025-03-14,SMS,Y,N,Resident,N,87.0,N,Y,Y,2025-03-30,B,Owner,Forwarding Address,3.0,959.0,Y,Y,2025-05-30,Zone 2 - Only dp1 says Resident,1,0,50.83,Tier 1 - Low Risk
876280536,2012-05-04,4291.0,2024-08-05,Letter,N,N,Resident,Y,3.0,N,N,N,2020-08-24,,Private Renter,Resident,8.0,172.0,Y,Y,2020-09-22,Zone 1 - Agreement,0,0,306.04,Tier 3 - High Risk
872610100,2015-09-23,1553.0,2025-01-08,Email,N,Y,Resident,N,79.0,N,Y,Y,2024-12-29,D,Owner,Resident,7.0,759.0,Y,Y,2022-12-02,Zone 1 - Agreement,0,1,110.63,Tier 3 - High Risk
624034719,1998-08-03,64.0,2025-03-10,SMS,Y,N,Resident,N,94.0,N,Y,Y,2025-04-06,E,Owner,Resident,6.0,963.0,Y,Y,2022-10-22,Zone 1 - Agreement,1,0,43.67,Tier 1 - Low Risk
450146318,2011-06-15,20.0,,SMS,Y,N,Resident,N,92.0,N,Y,Y,2025-03-12,A,Owner,Resident,2.0,965.0,Y,Y,2025-09-24,Zone 1 - Agreement,1,0,45.03,Tier 1 - Low Risk
683376374,2015-07-04,2193.0,2024-10-02,Phone,N,N,Resident,N,46.0,N,N,Y,2024-08-31,C,Social Renter,Resident,2.0,709.0,Y,Y,2025-10-02,Zone 1 - Agreement,0,0,188.36,Tier 3 - High Risk
701453953,2009-08-06,97.0,2025-03-18,SMS,Y,N,Forwarding Address,N,96.0,N,Y,Y,2025-03-16,A,Owner,Forwarding Address,6.0,969.0,Y,Y,2022-10-31,Zone 4 - Neither says Resident,1,0,41.4,Tier 1 - Low Risk
685813863,1999-06-27,1671.0,2025-02-24,Letter,N,N,Resident,N,80.0,N,Y,N,2024-12-23,F,Owner,Resident,8.0,880.0,Y,N,2023-07-07,Zone 1 - Agreement,0,0,132.04,Tier 3 - High Risk
533018755,1996-04-02,2318.0,2024-11-26,Email,N,Y,Resident,N,45.0,N,N,Y,2025-02-09,E,Social Renter,Resident,8.0,687.0,Y,Y,2020-04-18,Zone 1 - Agreement,0,1,159.48,Tier 3 - High Risk
858828192,2018-01-30,4327.0,2025-01-05,Letter,N,N,Resident,Y,6.0,N,N,N,2019-09-28,F,Private Renter,Resident,2.0,192.0,Y,Y,2025-09-23,Zone 1 - Agreement,0,0,301.4,Tier 3 - High Risk
576733251,2008-08-01,2483.0,2024-12-04,Email,N,Y,Resident,N,34.0,N,N,Y,2024-10-30,E,Owner,Resident,3.0,633.0,Y,N,2025-07-22,Zone 1 - Agreement,0,1,177.53,Tier 3 - High Risk
747965903,2011-07-04,12.0,2025-03-26,SMS,Y,N,Resident,N,90.0,N,Y,Y,2025-04-07,,Private Renter,Resident,6.0,956.0,Y,Y,2022-02-21,Zone 1 - Agreement,1,0,47.85,Tier 1 - Low Risk
187995843,2004-01-02,1603.0,2024-11-19,Email,N,Y,Resident,N,52.0,N,N,Y,2025-02-04,D,Owner,Resident,8.0,794.0,N,Y,2019-09-09,Zone 1 - Agreement,0,1,134.63,Tier 3 - High Risk
418159485,2011-10-04,3069.0,2024-12-29,SMS,Y,N,Resident,Y,0.0,N,N,N,2023-03-08,,Owner,Resident,5.0,260.0,Y,Y,2024-03-23,Zone 1 - Agreement,1,0,238.02,Tier 3 - High Risk
169637283,2009-03-18,1055.0,2025-03-27,Phone,N,N,Resident,N,52.0,N,N,Y,2025-02-20,C,Social Renter,Resident,8.0,790.0,Y,N,2022-12-18,Zone 1 - Agreement,0,0,162.88,Tier 3 - High Risk
433003842,2018-08-03,30.0,2025-04-01,SMS,Y,N,Resident,N,89.0,N,Y,Y,2025-03-10,A,Private Renter,Resident,6.0,988.0,N,Y,2023-01-22,Zone 1 - Agreement,1,0,45.83,Tier 1 - Low Risk
114286918,2018-06-04,2713.0,2024-08-21,SMS,Y,N,Resident,N,29.0,N,N,Y,2025-02-01,E,Owner,Resident,2.0,533.0,Y,Y,2025-09-28,Zone 1 - Agreement,1,0,178.16,Tier 3 - High Risk
169592786,2017-12-29,1313.0,2024-12-09,SMS,Y,N,Resident,N,59.0,N,Y,N,2024-11-30,D,Owner,Resident,7.0,792.0,Y,Y,2022-02-20,Zone 1 - Agreement,1,0,108.26,Tier 3 - High Risk
118925492,2008-07-03,71.0,2025-03-26,SMS,Y,N,Resident,N,94.0,N,N,Y,2025-03-27,A,,Resident,3.0,952.0,Y,Y,2025-03-22,Zone 1 - Agreement,1,0,44.84,Tier 1 - Low Risk
