UID,Embed_X,Embed_Y,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Mobile_Available,Email_Available,Segment_Risk_Score,Action_Tier,Anomaly Label,Cluster,Recovery Strategy
593258104,-0.28984806,1.9015311,2018-04-05,920.0,2025-03-12,Phone,N,N,Resident,N,78.0,N,N,Y,2025-03-21,E,Owner,Resident,8.0,946.0,Y,N,2019-10-27,Zone 1 - Agreement,0,0,119.93,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
128588998,0.22090106,0.45756966,2015-05-12,1900.0,2025-01-18,Email,N,Y,Resident,N,69.0,N,N,N,2025-02-13,F,Owner,Resident,5.0,795.0,Y,Y,2024-05-26,Zone 1 - Agreement,0,1,120.5,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
570603026,0.12770131,0.014070798,2006-01-10,1955.0,2025-03-26,Email,N,Y,Forwarding Address,N,68.0,N,Y,Y,2025-01-11,F,Owner,Forwarding Address,1.0,810.0,Y,N,2025-10-03,Zone 4 - Neither says Resident,0,1,120.55,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
578045735,-0.16037823,1.5824658,2016-03-15,826.0,2025-02-19,Phone,N,N,Resident,N,77.0,N,Y,N,2025-03-04,B,Social Renter,Resident,2.0,935.0,Y,Y,2025-09-24,Zone 1 - Agreement,0,0,121.09,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
128204887,-0.23876593,1.6756662,2017-03-23,365.0,2025-03-06,Phone,N,N,Resident,N,79.0,N,N,Y,2025-02-08,B,Private Renter,Resident,8.0,853.0,N,N,2020-12-08,Zone 1 - Agreement,0,0,122.68,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
308314476,0.39064467,0.38110268,2017-07-01,1479.0,2025-02-26,Email,N,Y,Resident,N,62.0,N,Y,Y,2024-12-24,A,,Resident,6.0,799.0,Y,Y,2022-10-01,Zone 1 - Agreement,0,1,122.89,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
206211142,1.2151647,3.4428082,2005-09-11,1722.0,2024-12-13,SMS,Y,N,Resident,N,54.0,N,N,N,2025-02-27,A,Owner,Resident,3.0,736.0,Y,Y,2025-04-23,Zone 1 - Agreement,1,0,122.95,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
485762673,0.69687873,0.5573248,2005-09-13,1878.0,2025-03-10,Email,N,Y,Resident,N,70.0,N,Y,N,2024-12-07,D,Social Renter,Resident,5.0,755.0,N,Y,2024-01-11,Zone 1 - Agreement,0,1,123.28,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
232891241,0.64320123,0.5173647,1996-07-21,1699.0,2025-01-05,Email,N,Y,Resident,N,70.0,N,N,Y,2025-02-02,E,Social Renter,Resident,4.0,736.0,Y,Y,2024-12-10,Zone 1 - Agreement,0,1,123.39,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
698008219,0.57368714,0.5035805,2006-10-30,1596.0,2024-12-15,Email,N,Y,Resident,N,66.0,N,N,N,2025-01-29,E,Private Renter,Resident,2.0,764.0,Y,Y,2025-09-23,Zone 1 - Agreement,0,1,123.56,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
219974147,0.60382694,0.52675796,1998-04-18,1688.0,2025-02-19,Email,N,Y,Resident,N,65.0,N,N,N,2025-02-04,D,Private Renter,Resident,4.0,777.0,Y,Y,2025-03-14,Zone 1 - Agreement,0,1,124.18,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
929813215,0.55973434,0.38473213,2011-02-17,1950.0,2025-02-21,Email,N,Y,Forwarding Address,N,73.0,N,N,N,2025-01-25,F,Private Renter,Resident,2.0,721.0,Y,Y,2025-09-23,Zone 3 - Only dp3 says Resident,0,1,124.4,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
482057671,1.2665789,3.1476803,1995-04-17,1706.0,,SMS,Y,N,Resident,N,55.0,N,Y,N,2024-12-10,D,Private Renter,Resident,2.0,709.0,N,Y,2025-09-22,Zone 1 - Agreement,1,0,124.49,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
796726334,0.35920867,0.5124048,2007-07-11,1761.0,2024-12-10,Email,N,Y,Resident,N,69.0,N,N,N,2024-12-23,C,Owner,Resident,9.0,739.0,N,Y,2019-04-01,Zone 1 - Agreement,0,1,124.71,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
626538242,-0.037042767,0.42575952,2011-05-07,1253.0,,Email,N,Y,Resident,N,54.0,N,Y,Y,2025-02-09,D,Owner,Resident,8.0,826.0,Y,Y,2021-08-22,Zone 1 - Agreement,0,1,125.93,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
144732605,0.4050096,0.40344694,2016-07-24,1293.0,,Email,N,Y,Resident,N,60.0,N,N,Y,2025-03-02,B,,Resident,1.0,767.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,126.23,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
880763735,0.71100193,0.5633609,2013-11-10,1812.0,2025-02-19,Email,N,Y,Resident,N,64.0,N,N,Y,2024-11-24,C,Private Renter,Resident,9.0,765.0,Y,Y,2019-02-11,Zone 1 - Agreement,0,1,127.62,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
715781077,0.7727933,0.5513009,2016-12-01,1737.0,2025-02-19,Email,N,Y,Resident,N,68.0,N,Y,N,2024-12-11,,Private Renter,Resident,2.0,701.0,Y,Y,2025-09-29,Zone 1 - Agreement,0,1,129.27,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
895400665,1.3753803,3.1948085,2012-06-09,1793.0,,SMS,Y,N,Resident,N,50.0,N,Y,N,2025-02-11,D,,Resident,2.0,716.0,Y,Y,2025-09-19,Zone 1 - Agreement,1,0,129.66,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
504938749,-0.08151044,1.9339851,2017-07-10,912.0,2025-03-15,Phone,N,N,Resident,N,75.0,N,Y,N,2025-03-03,D,Owner,Resident,5.0,876.0,Y,N,2023-12-26,Zone 1 - Agreement,0,0,129.85,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
891959671,0.48605108,0.52075624,2017-07-25,1175.0,2025-01-12,Email,N,Y,Resident,N,54.0,N,N,N,2025-01-12,D,Private Renter,Resident,6.0,778.0,Y,Y,2023-06-01,Zone 1 - Agreement,0,1,129.95,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
952850128,0.060045615,1.9314097,2009-07-18,1321.0,2025-01-30,Phone,N,N,Resident,N,80.0,N,Y,Y,2025-01-13,E,Owner,Resident,1.0,865.0,N,Y,2025-10-03,Zone 1 - Agreement,0,0,130.04,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
646696178,0.75551575,0.6146761,1999-09-15,1956.0,2025-01-08,Email,N,Y,Resident,N,60.0,N,N,N,2024-11-28,E,Private Renter,Resident,5.0,795.0,Y,Y,2023-09-06,Zone 1 - Agreement,0,1,130.06,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
997390935,0.041387666,0.103806555,2010-10-19,1296.0,,Email,N,Y,Forwarding Address,N,50.0,N,Y,N,2025-01-24,,Owner,Forwarding Address,8.0,823.0,N,Y,2023-01-15,Zone 4 - Neither says Resident,0,1,130.66,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
864847959,0.23208381,0.54096043,2006-09-26,1490.0,2024-12-24,Email,N,Y,Resident,N,55.0,N,N,N,2025-02-01,D,Owner,Resident,4.0,792.0,Y,N,2024-12-25,Zone 1 - Agreement,0,1,130.7,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
556212494,0.726499,0.59386724,2000-05-25,1711.0,2025-02-22,Email,N,Y,Resident,N,58.0,N,N,Y,2025-01-30,C,Private Renter,Resident,4.0,771.0,Y,Y,2024-09-17,Zone 1 - Agreement,0,1,132.01,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
685813863,0.21513247,1.9828521,1999-06-27,1671.0,2025-02-24,Letter,N,N,Resident,N,80.0,N,Y,N,2024-12-23,F,Owner,Resident,8.0,880.0,Y,N,2023-07-07,Zone 1 - Agreement,0,0,132.04,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
531647019,0.12618425,1.9597503,2006-06-15,1234.0,2024-12-28,Letter,N,N,Resident,N,78.0,N,N,N,2025-02-12,,Owner,Resident,8.0,846.0,Y,Y,2022-12-26,Zone 1 - Agreement,0,0,133.07,Tier 3 - High Risk,Normal,2,"🕵️ Trace First (High Risk, Tier-3)"
187995843,0.35164088,0.6139046,2004-01-02,1603.0,2024-11-19,Email,N,Y,Resident,N,52.0,N,N,Y,2025-02-04,D,Owner,Resident,8.0,794.0,N,Y,2019-09-09,Zone 1 - Agreement,0,1,134.63,Tier 3 - High Risk,Normal,0,"📲 SMS (Low Risk, Tier-1)"
419963879,0.36389318,1.6517504,2000-01-14,1352.0,2025-03-13,Phone,N,N,Resident,N,75.0,N,Y,Y,2025-02-24,A,Social Renter,Resident,6.0,861.0,Y,Y,2022-05-03,Zone 1 - Agreement,0,0,135.75,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
591920149,0.32550997,1.6994795,1996-07-05,1069.0,2025-03-22,Phone,N,N,Resident,N,73.0,N,Y,N,2024-12-03,D,,Resident,6.0,849.0,Y,Y,2024-06-28,Zone 1 - Agreement,0,0,136.12,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
620761294,0.2764921,1.7134646,2013-11-08,1039.0,2025-03-03,Letter,N,N,Resident,N,73.0,N,Y,Y,2025-01-15,,Private Renter,Resident,7.0,840.0,Y,N,2022-07-12,Zone 1 - Agreement,0,0,136.72,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
861266532,1.611948,3.3245926,2002-08-05,2120.0,2024-10-20,SMS,Y,N,Resident,N,51.0,N,N,Y,2024-08-14,D,Private Renter,Resident,3.0,666.0,N,Y,2025-06-18,Zone 1 - Agreement,1,0,136.93,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
185251959,0.63299143,0.70260584,2014-08-24,1817.0,2024-12-19,Email,N,Y,Resident,N,58.0,N,N,N,2025-02-19,B,Owner,Resident,9.0,730.0,Y,Y,2021-05-12,Zone 1 - Agreement,0,1,137.17,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
320509935,1.1354995,3.193508,1996-07-24,16.0,2025-03-19,SMS,Y,N,Deceased,N,0.0,Y,Y,N,2025-03-21,C,Owner,Forwarding Address,7.0,963.0,Y,Y,2023-07-12,Zone 4 - Neither says Resident,1,0,137.19,Tier 3 - High Risk,Anomaly,2,"🕵️ Trace First (High Risk, Tier-3)"
427766840,1.1412504,3.192429,2015-12-16,50.0,2025-04-02,SMS,Y,N,Deceased,N,0.0,Y,Y,Y,2025-04-03,A,Owner,Forwarding Address,9.0,964.0,Y,Y,2021-05-14,Zone 4 - Neither says Resident,1,0,137.43,Tier 3 - High Risk,Anomaly,2,"🕵️ Trace First (High Risk, Tier-3)"
968150791,0.65199775,0.4255083,2002-03-28,1759.0,2025-03-01,Email,N,Y,Resident,N,57.0,N,Y,Y,2025-02-08,F,Private Renter,Forwarding Address,5.0,715.0,N,Y,2024-04-06,Zone 2 - Only dp1 says Resident,0,1,139.09,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
361021241,0.6332226,0.44021598,2009-06-20,1678.0,2024-12-20,Email,N,Y,Forwarding Address,N,54.0,N,N,N,2024-12-03,E,Private Renter,Resident,1.0,727.0,Y,Y,2025-10-03,Zone 3 - Only dp3 says Resident,0,1,140.08,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
638667680,0.4695817,1.690233,2008-09-14,1516.0,2024-12-11,Phone,N,N,Resident,N,69.0,N,N,N,2025-02-07,D,Social Renter,Resident,8.0,889.0,Y,Y,2021-03-25,Zone 1 - Agreement,0,0,140.59,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
922412687,0.65996945,0.7553328,2006-01-12,1635.0,2024-12-26,Email,N,Y,Resident,N,51.0,N,Y,Y,2025-01-11,,Owner,Resident,4.0,725.0,Y,Y,2025-01-18,Zone 1 - Agreement,0,1,142.85,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
786160296,0.59711075,0.4929361,2018-04-30,1973.0,2025-02-01,Email,N,Y,Forwarding Address,N,56.0,N,Y,N,2025-02-07,B,Owner,Resident,8.0,707.0,Y,N,2021-06-13,Zone 3 - Only dp3 says Resident,0,1,143.03,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
496191591,0.43082833,1.7150882,2015-08-21,1020.0,2025-02-16,Phone,N,N,Resident,N,69.0,N,N,Y,2024-12-08,C,Private Renter,Resident,3.0,808.0,Y,N,2025-06-20,Zone 1 - Agreement,0,0,143.73,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
391210228,0.49050716,1.7224525,2015-09-26,1562.0,2025-01-11,Phone,N,N,Resident,N,69.0,N,Y,N,2025-02-24,B,Private Renter,Resident,9.0,862.0,Y,N,2020-10-14,Zone 1 - Agreement,0,0,143.75,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
957994679,0.46780425,1.6819162,2006-01-30,1192.0,2025-02-04,Phone,N,N,Resident,N,66.0,N,N,N,2025-01-02,C,Social Renter,Resident,4.0,847.0,Y,N,2024-09-17,Zone 1 - Agreement,0,0,144.55,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
857593580,1.6986289,3.6785393,2000-07-09,2213.0,2025-02-26,SMS,Y,N,Resident,N,39.0,N,N,N,2024-11-13,E,Owner,Resident,1.0,709.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,145.56,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
179049932,0.8713291,1.8576008,2008-07-21,1720.0,2024-12-23,Phone,N,N,Resident,N,77.0,N,Y,N,2024-12-22,C,Social Renter,Resident,5.0,777.0,N,Y,2024-07-11,Zone 1 - Agreement,0,0,145.83,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
502703183,0.7357132,2.2059574,2011-10-13,1740.0,2025-03-19,Phone,N,N,Resident,N,75.0,N,Y,N,2025-01-10,D,Owner,Resident,1.0,787.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,147.03,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
101683595,0.5402964,1.7511572,2018-05-27,1680.0,2025-03-02,Letter,N,N,Resident,N,65.0,N,N,N,2025-01-01,E,Private Renter,Resident,1.0,881.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,0,147.03,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
496348983,0.81357116,0.5989044,2009-05-04,1726.0,2025-02-01,Email,N,Y,Resident,N,50.0,N,N,Y,2025-01-02,E,,Resident,8.0,700.0,Y,Y,2020-07-09,Zone 1 - Agreement,0,1,147.26,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
419439177,0.7590913,2.0592017,2018-05-16,1609.0,2025-01-03,Phone,N,N,Resident,N,72.0,N,N,N,2025-02-16,D,Owner,Forwarding Address,4.0,792.0,Y,Y,2024-11-02,Zone 2 - Only dp1 says Resident,0,0,148.22,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
997890406,0.8069059,2.2394047,2007-03-18,1980.0,2025-02-05,Phone,N,N,Resident,N,72.0,N,N,N,2025-02-08,,Owner,Resident,9.0,819.0,N,Y,2020-09-06,Zone 1 - Agreement,0,0,149.23,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
192330985,1.0264201,0.7213574,1995-12-03,2097.0,,Email,N,Y,Resident,N,50.0,N,N,Y,2024-10-11,D,Private Renter,Resident,3.0,703.0,Y,Y,2025-05-01,Zone 1 - Agreement,0,1,150.67,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
469237822,0.6479086,1.7975389,1995-12-30,1644.0,2025-02-21,Phone,N,N,Resident,N,65.0,N,N,N,2024-12-07,,Private Renter,Resident,3.0,840.0,Y,Y,2025-05-26,Zone 1 - Agreement,0,0,150.77,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
386888806,1.8602569,3.0563076,1999-02-06,2071.0,2024-12-28,SMS,Y,N,Forwarding Address,N,36.0,N,Y,Y,2025-01-20,C,Social Renter,Forwarding Address,8.0,659.0,Y,Y,2021-08-16,Zone 4 - Neither says Resident,1,0,152.14,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
600409006,1.2062106,0.77078605,2006-07-03,2136.0,2024-12-19,Email,N,Y,Resident,N,60.0,N,N,Y,2024-09-02,E,Private Renter,Resident,3.0,586.0,N,Y,2025-07-11,Zone 1 - Agreement,0,1,152.76,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
278838940,1.3467333,0.8278393,2006-09-28,2832.0,2025-02-27,Email,N,Y,Resident,N,54.0,N,N,N,2025-01-20,E,Social Renter,Resident,1.0,707.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,153.62,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
181501813,0.8748852,1.9062079,2009-08-13,1689.0,2024-11-30,Phone,N,N,Resident,N,70.0,N,N,N,2024-12-14,D,Private Renter,Resident,6.0,753.0,Y,N,2023-04-10,Zone 1 - Agreement,0,0,154.92,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
899777980,0.89556944,1.9080395,2006-03-01,1559.0,2025-02-07,Phone,N,N,Resident,N,71.0,N,Y,N,2025-01-06,D,Private Renter,Resident,8.0,718.0,N,Y,2020-08-20,Zone 1 - Agreement,0,0,156.12,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
570996218,1.2805191,0.8468239,2007-11-03,2736.0,2024-10-23,Email,N,Y,Resident,N,53.0,N,Y,N,2024-09-16,,Private Renter,Resident,3.0,677.0,Y,Y,2025-05-10,Zone 1 - Agreement,0,1,156.66,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
251932469,1.161427,0.99344856,2001-11-23,2026.0,2025-01-18,Email,N,Y,Resident,N,51.0,N,N,N,2024-11-14,C,Owner,Resident,2.0,617.0,Y,Y,2025-10-01,Zone 1 - Agreement,0,1,157.56,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
258568966,1.0338098,1.0009775,2002-01-26,2038.0,,Email,N,Y,Resident,N,42.0,N,Y,N,2024-12-21,,Owner,Resident,9.0,707.0,Y,N,2019-12-27,Zone 1 - Agreement,0,1,157.68,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
961151002,1.1334982,0.7995561,2018-06-03,2319.0,2025-03-04,Email,N,Y,Resident,N,44.0,N,Y,N,2025-02-13,E,Private Renter,Resident,2.0,707.0,Y,Y,2025-09-24,Zone 1 - Agreement,0,1,158.49,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
819142306,0.99918056,1.910487,1999-05-01,1960.0,2025-01-09,Phone,N,N,Resident,N,58.0,N,Y,N,2025-02-14,D,Social Renter,Resident,7.0,864.0,Y,Y,2022-06-11,Zone 1 - Agreement,0,0,158.53,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
782536519,1.3353475,0.80440146,2007-12-21,2546.0,2024-08-23,Email,N,Y,Resident,N,49.0,N,Y,Y,2024-09-28,D,Social Renter,Resident,1.0,672.0,N,Y,2025-10-03,Zone 1 - Agreement,0,1,159.26,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
533018755,1.2608831,0.7716673,1996-04-02,2318.0,2024-11-26,Email,N,Y,Resident,N,45.0,N,N,Y,2025-02-09,E,Social Renter,Resident,8.0,687.0,Y,Y,2020-04-18,Zone 1 - Agreement,0,1,159.48,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
299122448,1.0642364,0.66921204,2007-07-27,2329.0,2025-02-22,Email,N,Y,Resident,N,44.0,N,Y,Y,2024-12-28,E,Private Renter,Forwarding Address,3.0,697.0,N,Y,2025-08-29,Zone 2 - Only dp1 says Resident,0,1,159.59,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
950641540,2.055026,3.388328,1995-07-06,2511.0,2024-12-12,SMS,Y,N,Resident,N,38.0,N,N,N,2024-09-03,E,Social Renter,Resident,7.0,604.0,Y,Y,2023-03-22,Zone 1 - Agreement,1,0,160.04,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
731587561,1.2418649,1.1263703,2018-06-19,2642.0,2024-09-11,Email,N,Y,Resident,N,44.0,N,N,N,2025-01-25,D,Owner,Resident,7.0,708.0,Y,Y,2022-09-30,Zone 1 - Agreement,0,1,161.62,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
169637283,0.83545524,1.8154767,2009-03-18,1055.0,2025-03-27,Phone,N,N,Resident,N,52.0,N,N,Y,2025-02-20,C,Social Renter,Resident,8.0,790.0,Y,N,2022-12-18,Zone 1 - Agreement,0,0,162.88,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
198387336,1.3852375,0.84395,2005-05-07,2608.0,2024-12-30,Email,N,Y,Resident,N,47.0,N,N,N,2025-02-10,F,Social Renter,Resident,1.0,661.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,162.98,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
922056652,2.1444824,3.866406,2009-08-13,2171.0,2024-12-09,SMS,Y,N,Resident,N,35.0,N,N,N,2025-01-06,F,Owner,Resident,1.0,568.0,Y,Y,2025-10-03,Zone 1 - Agreement,1,0,163.24,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
754935111,1.4453244,0.95248795,2017-06-29,2848.0,2025-01-29,Email,N,Y,Resident,N,53.0,N,Y,N,2024-10-10,F,Private Renter,Resident,4.0,621.0,N,Y,2025-03-26,Zone 1 - Agreement,0,1,163.38,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
724149977,1.4221741,0.874543,2006-10-24,2629.0,2024-10-01,Email,N,Y,Resident,N,49.0,N,N,N,2025-01-25,E,Social Renter,Resident,7.0,634.0,Y,Y,2021-03-15,Zone 1 - Agreement,0,1,163.89,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
266012208,1.4662228,0.91018677,2002-02-13,2625.0,2024-10-15,Email,N,Y,Resident,N,53.0,N,Y,N,2024-09-15,E,Social Renter,Resident,7.0,592.0,Y,Y,2022-06-05,Zone 1 - Agreement,0,1,164.05,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
514572087,2.2304852,3.8856518,2003-05-03,2274.0,2025-01-16,SMS,Y,N,Resident,N,40.0,N,Y,Y,2024-10-01,A,Owner,Resident,8.0,516.0,Y,Y,2023-01-17,Zone 1 - Agreement,1,0,164.47,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
230836826,1.3758733,1.1517849,2003-07-16,2466.0,2024-12-25,Email,N,Y,Resident,N,48.0,N,Y,N,2025-01-09,E,Owner,Resident,4.0,609.0,N,N,2024-11-06,Zone 1 - Agreement,0,1,165.76,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
684659481,2.1885383,3.4765978,2002-06-23,2940.0,2025-02-24,SMS,Y,N,Resident,N,30.0,N,Y,N,2024-11-25,E,Social Renter,Resident,5.0,669.0,Y,Y,2024-05-14,Zone 1 - Agreement,1,0,165.83,Tier 3 - High Risk,Normal,3,"📧 Email Reminder (Medium Risk, tier-2)"
918374410,1.4276834,0.95147586,2005-06-03,2767.0,2025-01-26,Email,N,Y,Resident,N,49.0,N,N,N,2025-02-11,E,Private Renter,Resident,6.0,627.0,Y,Y,2024-04-09,Zone 1 - Agreement,0,1,165.97,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
631975337,1.180087,1.0920721,1995-07-30,2002.0,2024-10-23,Email,N,Y,Resident,N,39.0,N,N,N,2024-12-24,F,Owner,Resident,4.0,649.0,Y,Y,2024-10-29,Zone 1 - Agreement,0,1,166.12,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
467736760,1.4297888,0.93326575,2008-11-11,2360.0,2025-02-18,Email,N,Y,Resident,N,53.0,N,Y,N,2024-12-30,E,Private Renter,Resident,7.0,538.0,Y,Y,2023-05-08,Zone 1 - Agreement,0,1,166.8,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
726830740,1.1658137,1.0053897,1998-08-18,2093.0,2025-02-10,Email,N,Y,Resident,N,41.0,N,N,N,2024-09-20,E,Owner,Forwarding Address,6.0,627.0,Y,Y,2024-06-04,Zone 2 - Only dp1 says Resident,0,1,167.23,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
936318190,0.9727347,1.7573808,2018-02-03,1552.0,,Phone,N,N,Resident,N,54.0,N,Y,Y,2024-12-27,F,Private Renter,Forwarding Address,1.0,769.0,Y,N,2025-10-03,Zone 2 - Only dp1 says Resident,0,0,167.95,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
990120813,1.4106411,0.9247017,2004-01-19,2266.0,2025-03-07,Email,N,Y,Resident,N,51.0,N,Y,N,2024-11-30,D,Private Renter,Resident,1.0,536.0,Y,Y,2025-10-03,Zone 1 - Agreement,0,1,168.06,Tier 3 - High Risk,Normal,1,"📞 Call First (Medium/High Risk, Tier- 2 or 3)"
