UID,Account Open Date,Arrears Balance,Last Payment Date,Last Collections Action,Mobile Flag,Email Flag,dp1 Result Code,dp1 IVA/CCJ Flag,dp1 Score,dp1 Deceased Flag,dp1 Mobile Flag,dp1 Email Flag,dp1 Latest Residency Confirmation Date,dp2 Council Tax Band,dp2 Occupancy Style,dp3 Match Type,dp3 Match Level,dp3 Score,dp3 Mobile Flag,dp3 Email Flag,dp3 Latest Residency Confirmation Date,Residency Zone,Segment_Risk_Score,Action_Tier
974335046,2017-06-15,1129.0,2025-03-05,SMS,Y,N,Unmatched,,,,,,,A,Owner,Forwarding Address,4.0,828.0,N,Y,2024-10-12,Zone 4 - Neither says Resident,73.5,Tier 2 – Medium Risk
975230117,1997-11-02,439.0,2025-03-14,SMS,Y,N,Resident,N,87.0,N,Y,Y,2025-03-13,A,Social Renter,Resident,7.0,937.0,Y,Y,2023-10-16,Zone 1 - Agreement,125.7,Tier 3 – High Risk
949201383,2006-04-24,2842.0,2025-02-10,Phone,N,N,Resident,N,40.0,N,N,N,2024-10-28,F,Owner,Deceased,,,N,Y,,Zone 2 - Only dp1 says Resident,171.5,Tier 3 – High Risk
309614232,2010-08-09,443.0,2025-03-20,SMS,Y,N,Unmatched,,,,,,,D,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,137.0,Tier 3 – High Risk
281274204,2002-11-27,2633.0,2024-12-20,Letter,N,N,Unmatched,,,,,,,E,Social Renter,Forwarding Address,8.0,609.0,Y,N,2023-06-28,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
540802514,2008-02-25,3945.0,2025-04-06,Phone,N,N,Resident,N,20.0,N,N,N,2023-11-13,E,Private Renter,Resident,7.0,465.0,N,Y,2022-12-08,Zone 1 - Agreement,192.1,Tier 3 – High Risk
179049932,2008-07-21,1720.0,2024-12-23,Phone,N,N,Resident,N,77.0,N,Y,N,2024-12-22,C,Social Renter,Resident,5.0,777.0,N,Y,2024-07-11,Zone 1 - Agreement,144.7,Tier 3 – High Risk
367351310,2012-08-06,43.0,2025-03-23,SMS,Y,N,Resident,N,85.0,N,Y,Y,2025-03-14,A,Owner,Resident,7.0,988.0,Y,Y,2021-01-16,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
621123043,2014-05-01,57.0,2025-03-18,SMS,Y,N,Resident,N,96.0,N,Y,Y,2025-03-27,C,Private Renter,Resident,6.0,956.0,Y,N,2024-07-03,Zone 1 - Agreement,108.1,Tier 3 – High Risk
642190969,1998-12-26,3595.0,,Phone,N,N,Resident,N,19.0,N,N,N,2023-07-11,E,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,212.6,Tier 3 – High Risk
512778860,1995-03-24,94.0,2025-03-11,SMS,Y,N,Resident,N,95.0,N,N,N,2025-03-28,B,Private Renter,Resident,6.0,978.0,Y,Y,2023-12-09,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
967273874,1998-11-28,258.0,2025-03-14,Email,N,Y,Resident,N,78.0,N,Y,N,2025-03-22,A,Private Renter,Resident,8.0,916.0,Y,Y,2022-08-01,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
783986397,2010-09-14,62.0,2025-03-20,SMS,Y,N,Deceased,N,0.0,Y,Y,Y,2025-03-14,B,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
876557087,1997-02-13,472.0,2025-03-10,SMS,Y,N,Resident,N,90.0,N,N,Y,2025-02-27,C,Private Renter,Resident,6.0,886.0,Y,Y,2023-08-30,Zone 1 - Agreement,108.1,Tier 3 – High Risk
645424237,2014-03-12,1053.0,2025-01-15,SMS,Y,N,Resident,N,55.0,N,Y,Y,2024-12-24,E,Owner,Resident,4.0,797.0,N,Y,2025-04-01,Zone 1 - Agreement,144.4,Tier 3 – High Risk
479725862,1995-08-24,292.0,2025-03-15,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-11,A,Private Renter,Resident,9.0,912.0,N,Y,2021-02-27,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
269862527,1995-02-08,949.0,2025-03-10,SMS,Y,N,Unmatched,,,,,,,D,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,137.0,Tier 3 – High Risk
987532158,2010-10-04,4469.0,2019-05-26,Letter,N,N,Resident,Y,9.0,N,Y,Y,2022-12-21,F,Social Renter,Resident,7.0,223.0,N,Y,2021-05-30,Zone 1 - Agreement,238.0,Tier 3 – High Risk
307111297,2006-08-26,46.0,2025-03-20,SMS,Y,N,Resident,N,95.0,N,Y,Y,2025-03-10,,Private Renter,Resident,2.0,974.0,Y,Y,2025-09-24,Zone 1 - Agreement,,
369918467,2007-11-20,22.0,,Email,N,Y,Resident,N,94.0,N,Y,Y,2025-03-30,,Private Renter,Resident,6.0,980.0,Y,Y,2022-12-02,Zone 1 - Agreement,,
411551298,2008-09-11,54.0,2025-03-29,Phone,N,N,Unmatched,,,,,,,B,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
304108878,2012-04-22,,2025-03-22,Letter,N,N,Unmatched,,,,,,,F,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,171.5,Tier 3 – High Risk
660853543,2014-07-06,2366.0,2024-11-26,Email,N,Y,Unmatched,,,,,,,E,Owner,Resident,3.0,658.0,Y,Y,2025-07-25,Zone 3 - Only dp3 says Resident,144.4,Tier 3 – High Risk
984811170,2000-09-24,12.0,2025-04-04,Phone,N,N,Unmatched,,,,,,,,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,,
216133270,2007-08-23,79.0,2025-04-09,SMS,Y,N,Resident,N,97.0,N,Y,Y,2025-04-09,B,Social Renter,Resident,3.0,967.0,Y,Y,2025-06-02,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
414551500,2008-11-29,1486.0,2025-03-12,SMS,Y,N,Resident,N,63.0,N,N,N,2024-12-01,C,Owner,Forwarding Address,6.0,879.0,Y,N,2023-10-19,Zone 2 - Only dp1 says Resident,97.8,Tier 2 – Medium Risk
259586050,2007-03-03,94.0,2025-03-12,SMS,Y,N,Resident,N,98.0,N,Y,Y,2025-04-03,A,Owner,Resident,9.0,968.0,Y,Y,2018-11-02,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
993792506,1995-10-23,2935.0,2024-11-30,Email,N,Y,Resident,N,41.0,N,Y,Y,2025-01-17,E,Owner,Resident,6.0,526.0,Y,Y,2023-04-03,Zone 1 - Agreement,144.4,Tier 3 – High Risk
554988055,2002-01-29,97.0,2025-03-23,SMS,Y,N,Resident,N,90.0,N,Y,Y,2025-04-01,B,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,99.0,Tier 2 – Medium Risk
200175445,2016-04-22,,2025-03-16,Email,N,Y,Resident,N,31.0,N,N,Y,2025-04-02,E,Private Renter,Forwarding Address,1.0,786.0,Y,N,2025-10-03,Zone 2 - Only dp1 says Resident,192.1,Tier 3 – High Risk
961132930,2004-06-14,6.0,2025-03-27,Email,N,Y,Deceased,N,0.0,Y,Y,N,2025-03-24,C,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,108.1,Tier 3 – High Risk
358060748,2001-07-16,462.0,2025-03-05,SMS,Y,N,Resident,N,77.0,N,Y,Y,2025-02-17,B,Social Renter,Resident,8.0,843.0,N,Y,2019-12-08,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
544540490,2017-12-26,2093.0,2024-12-08,Phone,N,N,Resident,N,60.0,N,Y,Y,2024-10-26,D,Owner,Resident,3.0,708.0,Y,Y,2025-08-22,Zone 1 - Agreement,137.0,Tier 3 – High Risk
991681392,2001-02-11,1.0,2025-04-06,SMS,Y,N,Resident,N,96.0,N,Y,Y,2025-04-01,B,Private Renter,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,86.8,Tier 2 – Medium Risk
832982466,2005-01-15,86.0,2025-04-06,SMS,Y,N,Resident,N,86.0,N,Y,Y,2025-03-31,B,Private Renter,Resident,1.0,977.0,Y,Y,2025-10-03,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
714394054,2010-01-23,538.0,2025-03-17,Phone,N,N,Resident,N,91.0,N,N,Y,2025-03-23,A,Private Renter,Resident,5.0,858.0,Y,Y,2024-07-30,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
547121414,2001-04-30,5848.0,2019-07-20,Letter,N,N,Resident,Y,10.0,N,Y,Y,2022-08-17,F,Private Renter,Resident,5.0,75.0,Y,Y,2024-05-08,Zone 1 - Agreement,213.1,Tier 3 – High Risk
831593760,2012-06-27,3419.0,2023-11-26,Phone,N,N,Resident,N,22.0,N,N,N,2023-08-05,F,Private Renter,Resident,6.0,477.0,Y,Y,2023-04-10,Zone 1 - Agreement,213.1,Tier 3 – High Risk
921611928,2001-07-19,73.0,2025-03-30,SMS,Y,N,Resident,N,89.0,N,Y,Y,2025-04-03,A,Owner,Resident,3.0,955.0,Y,Y,2025-05-29,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
338941055,1998-05-11,,,Letter,N,N,Resident,N,21.0,N,Y,N,2025-03-19,B,Owner,Forwarding Address,8.0,367.0,Y,Y,2022-09-23,Zone 2 - Only dp1 says Resident,81.6,Tier 2 – Medium Risk
486741382,2001-04-07,4667.0,2021-03-18,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,238.0,Tier 3 – High Risk
311038785,2010-02-23,2172.0,2025-03-27,Email,N,Y,Resident,N,34.0,N,N,Y,2024-09-13,F,Owner,Resident,6.0,627.0,Y,N,2022-09-09,Zone 1 - Agreement,171.5,Tier 3 – High Risk
299869639,2000-11-08,58.0,2025-04-06,Phone,N,N,Forwarding Address,N,96.0,N,Y,N,2025-03-22,A,Owner,Forwarding Address,1.0,987.0,Y,Y,2025-10-03,Zone 4 - Neither says Resident,73.5,Tier 2 – Medium Risk
358600742,2017-08-19,45.0,2025-03-27,Email,N,Y,Resident,N,88.0,N,Y,Y,2025-03-27,A,Private Renter,Resident,5.0,973.0,N,Y,2024-07-12,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
988606490,2006-12-07,45.0,2025-04-06,SMS,Y,N,Unmatched,,,,,,,,Owner,Resident,3.0,982.0,Y,Y,2025-05-26,Zone 3 - Only dp3 says Resident,,
177401549,2012-08-28,5.0,2025-03-16,SMS,Y,N,Unmatched,,,,,,,B,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,99.0,Tier 2 – Medium Risk
619360858,2001-09-01,1583.0,2025-01-11,Email,N,Y,Resident,N,73.0,N,N,N,2025-01-26,B,Private Renter,Resident,3.0,813.0,Y,Y,2025-08-20,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
948800303,1999-11-25,73.0,,SMS,Y,N,Resident,N,90.0,N,Y,N,2025-04-02,A,Private Renter,Resident,5.0,982.0,Y,Y,2023-11-11,Zone 1 - Agreement,73.0,Tier 2 – Medium Risk
123193798,2014-03-06,1462.0,2024-12-17,Email,N,Y,Resident,N,59.0,N,Y,N,2024-11-25,E,Owner,Resident,7.0,858.0,Y,Y,2021-01-22,Zone 1 - Agreement,144.4,Tier 3 – High Risk
832143050,1997-06-28,17.0,,SMS,Y,N,Resident,N,93.0,N,Y,Y,2025-03-26,B,Private Renter,Resident,9.0,988.0,Y,Y,2021-01-22,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
253298985,2004-05-08,,2025-03-30,Letter,N,N,Unmatched,,,,,,,A,Social Renter,Resident,3.0,248.0,Y,Y,2025-08-31,Zone 3 - Only dp3 says Resident,125.7,Tier 3 – High Risk
268593036,2010-07-06,11.0,2025-03-18,Phone,N,N,Resident,N,99.0,N,Y,N,2025-03-24,A,Owner,Resident,5.0,965.0,Y,Y,2024-04-03,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
845449722,2008-03-07,35.0,2025-04-01,Phone,N,N,Resident,N,98.0,N,Y,N,2025-03-20,E,,Resident,5.0,982.0,Y,Y,2023-09-30,Zone 1 - Agreement,,
442086666,2015-05-08,4066.0,2021-03-22,Letter,N,N,Unmatched,,,,,,,E,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,212.6,Tier 3 – High Risk
467736760,2008-11-11,2360.0,2025-02-18,Email,N,Y,Resident,N,53.0,N,Y,N,2024-12-30,E,Private Renter,Resident,7.0,538.0,Y,Y,2023-05-08,Zone 1 - Agreement,192.1,Tier 3 – High Risk
200218621,2012-02-22,595.0,2025-03-25,SMS,Y,N,Unmatched,,,,,,,B,Owner,Resident,8.0,900.0,Y,Y,2023-04-22,Zone 3 - Only dp3 says Resident,81.6,Tier 2 – Medium Risk
791461280,2009-01-09,85.0,2025-04-07,SMS,Y,N,Deceased,N,0.0,Y,Y,Y,2025-03-27,A,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,73.0,Tier 2 – Medium Risk
207624094,2010-04-15,3562.0,2024-03-25,Phone,N,N,Resident,N,16.0,N,N,N,2023-08-16,A,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,125.7,Tier 3 – High Risk
683448389,2006-05-13,1103.0,,SMS,Y,N,Resident,N,78.0,N,N,Y,2025-02-14,F,Owner,Resident,4.0,747.0,N,Y,2024-12-03,Zone 1 - Agreement,171.5,Tier 3 – High Risk
149576375,2002-08-01,2844.0,2025-02-17,Email,N,Y,Resident,N,53.0,N,N,N,2025-02-24,C,Owner,Resident,7.0,522.0,Y,Y,2024-03-15,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
626538242,2011-05-07,1253.0,,Email,N,Y,Resident,N,54.0,N,Y,Y,2025-02-09,D,Owner,Resident,8.0,826.0,Y,Y,2021-08-22,Zone 1 - Agreement,137.0,Tier 3 – High Risk
482057671,1995-04-17,1706.0,,SMS,Y,N,Resident,N,55.0,N,Y,N,2024-12-10,D,Private Renter,Resident,2.0,709.0,N,Y,2025-09-22,Zone 1 - Agreement,136.7,Tier 3 – High Risk
211067138,2016-09-04,,2025-03-10,Phone,N,N,Resident,N,28.0,N,N,Y,2025-04-08,C,,Resident,6.0,198.0,Y,Y,2022-02-20,Zone 1 - Agreement,,
342345670,2002-08-26,87.0,2025-03-23,SMS,Y,N,Deceased,N,0.0,Y,N,Y,2025-03-15,A,Owner,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,73.5,Tier 2 – Medium Risk
579910599,2011-06-09,1898.0,2024-12-17,SMS,Y,N,Resident,N,79.0,N,Y,N,2024-12-16,E,Private Renter,Resident,1.0,713.0,Y,Y,2025-10-03,Zone 1 - Agreement,192.1,Tier 3 – High Risk
274353592,1999-06-30,3576.0,2024-04-17,SMS,Y,N,Resident,N,28.0,N,N,Y,2023-07-20,E,Private Renter,Resident,2.0,275.0,Y,Y,2025-09-19,Zone 1 - Agreement,192.1,Tier 3 – High Risk
731587561,2018-06-19,2642.0,2024-09-11,Email,N,Y,Resident,N,44.0,N,N,N,2025-01-25,D,Owner,Resident,7.0,708.0,Y,Y,2022-09-30,Zone 1 - Agreement,137.0,Tier 3 – High Risk
135558542,1998-02-13,3043.0,2024-10-16,Email,N,Y,Deceased,N,0.0,Y,N,N,2023-08-15,E,Private Renter,Deceased,,,Y,N,,Zone 4 - Neither says Resident,192.1,Tier 3 – High Risk
775846637,1996-03-19,1894.0,2025-03-08,Phone,N,N,Unmatched,,,,,,,C,Private Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,108.1,Tier 3 – High Risk
906910453,2010-01-03,3278.0,2025-01-16,Letter,N,N,Resident,N,17.0,N,Y,Y,2023-06-20,B,Private Renter,Resident,6.0,372.0,Y,Y,2023-06-23,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
430239795,2000-06-30,2176.0,2024-12-04,Email,N,Y,Unmatched,,,,,,,E,Private Renter,Forwarding Address,9.0,534.0,Y,N,2021-10-29,Zone 4 - Neither says Resident,192.1,Tier 3 – High Risk
151617898,2006-06-22,,2025-03-10,SMS,Y,N,Unmatched,,,,,,,D,Private Renter,Resident,8.0,161.0,Y,Y,2021-11-25,Zone 3 - Only dp3 says Resident,136.7,Tier 3 – High Risk
674974586,2009-10-13,330.0,2025-03-25,Email,N,Y,Unmatched,,,,,,,A,Social Renter,Resident,6.0,855.0,Y,Y,2022-05-28,Zone 3 - Only dp3 says Resident,125.7,Tier 3 – High Risk
613928894,2003-05-11,64.0,2025-04-04,Phone,N,N,Unmatched,,,,,,,B,Private Renter,Forwarding Address,1.0,950.0,Y,Y,2025-10-03,Zone 4 - Neither says Resident,86.8,Tier 2 – Medium Risk
741304687,2003-06-04,563.0,2025-03-16,SMS,Y,N,Resident,N,92.0,N,Y,Y,2025-03-14,D,Social Renter,Resident,3.0,960.0,Y,Y,2025-07-31,Zone 1 - Agreement,160.7,Tier 3 – High Risk
207948967,1995-10-03,892.0,2025-03-10,SMS,Y,N,Resident,N,79.0,N,N,Y,2025-02-08,D,Private Renter,Resident,6.0,949.0,Y,Y,2023-07-07,Zone 1 - Agreement,136.7,Tier 3 – High Risk
110895918,2007-08-31,68.0,2025-04-05,SMS,Y,N,Unmatched,,,,,,,C,Owner,Unmatched,,,,,,Zone 4 - Neither says Resident,97.8,Tier 2 – Medium Risk
482649386,1995-09-07,77.0,2025-04-02,SMS,Y,N,Resident,N,86.0,N,N,Y,2025-03-13,B,Owner,Resident,7.0,955.0,Y,Y,2022-12-10,Zone 1 - Agreement,81.6,Tier 2 – Medium Risk
462788165,2009-11-04,,2025-04-01,Phone,N,N,Deceased,N,0.0,Y,N,N,2025-04-08,D,Social Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,160.7,Tier 3 – High Risk
819142306,1999-05-01,1960.0,2025-01-09,Phone,N,N,Resident,N,58.0,N,Y,N,2025-02-14,D,Social Renter,Resident,7.0,864.0,Y,Y,2022-06-11,Zone 1 - Agreement,160.7,Tier 3 – High Risk
425529755,2016-08-20,7.0,2025-04-09,SMS,Y,N,Resident,N,90.0,N,Y,N,2025-04-09,B,Private Renter,Resident,4.0,986.0,Y,Y,2024-10-17,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
152472190,2010-07-28,3083.0,2023-04-03,Phone,N,N,Resident,N,16.0,N,N,Y,2023-11-29,E,Social Renter,Resident,3.0,364.0,Y,Y,2025-06-17,Zone 1 - Agreement,212.6,Tier 3 – High Risk
482061056,2015-07-03,370.0,2025-03-18,Email,N,Y,Deceased,N,0.0,Y,N,N,2025-03-06,D,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,136.7,Tier 3 – High Risk
251932469,2001-11-23,2026.0,2025-01-18,Email,N,Y,Resident,N,51.0,N,N,N,2024-11-14,C,Owner,Resident,2.0,617.0,Y,Y,2025-10-01,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
938847883,2011-08-31,5.0,2025-03-21,Email,N,Y,Resident,N,89.0,N,N,Y,2025-03-31,A,Owner,Resident,3.0,972.0,Y,Y,2025-05-24,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
535876814,2008-12-03,4501.0,2019-12-30,Letter,N,N,Unmatched,,,,,,,F,Social Renter,Unmatched,,,,,,Zone 4 - Neither says Resident,238.0,Tier 3 – High Risk
792320040,2015-01-23,18.0,2025-04-04,SMS,Y,N,Resident,N,93.0,N,Y,Y,2025-03-14,A,Owner,Resident,5.0,971.0,Y,Y,2023-10-31,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
990957090,2003-06-14,45.0,2025-03-11,SMS,Y,N,Unmatched,,,,,,,B,Owner,Forwarding Address,9.0,963.0,Y,Y,2020-06-30,Zone 4 - Neither says Resident,81.6,Tier 2 – Medium Risk
898755027,2016-05-19,,2025-03-29,Phone,N,N,Unmatched,,,,,,,D,Owner,Resident,2.0,611.0,Y,Y,2025-09-19,Zone 3 - Only dp3 says Resident,137.0,Tier 3 – High Risk
363631081,1998-08-03,2309.0,2025-02-17,Email,N,Y,Resident,N,26.0,N,N,Y,2024-11-25,F,Social Renter,Resident,1.0,517.0,Y,N,2025-10-03,Zone 1 - Agreement,238.0,Tier 3 – High Risk
229321171,2012-06-18,950.0,2025-03-09,SMS,Y,N,Resident,N,90.0,N,N,Y,2025-03-15,A,Owner,Resident,2.0,883.0,Y,Y,2025-09-25,Zone 1 - Agreement,73.5,Tier 2 – Medium Risk
641079246,2004-10-10,2047.0,2024-11-03,Phone,N,N,Resident,N,49.0,N,N,Y,2024-11-04,C,Owner,Resident,8.0,542.0,Y,N,2023-01-06,Zone 1 - Agreement,97.8,Tier 2 – Medium Risk
894863438,2013-05-02,510.0,2025-03-12,SMS,Y,N,Unmatched,,,,,,,,Owner,Forwarding Address,2.0,953.0,Y,Y,2025-09-29,Zone 4 - Neither says Resident,,
943059248,2004-12-09,225.0,,Email,N,Y,Unmatched,,,,,,,A,Social Renter,Forwarding Address,2.0,876.0,Y,Y,2025-09-19,Zone 4 - Neither says Resident,125.7,Tier 3 – High Risk
211904295,2006-02-26,3332.0,2023-07-03,Letter,N,N,Resident,N,27.0,N,N,N,2023-04-19,D,Private Renter,Resident,1.0,364.0,Y,Y,2025-10-03,Zone 1 - Agreement,136.7,Tier 3 – High Risk
127044283,2000-04-19,2093.0,2024-11-23,Phone,N,N,Resident,N,46.0,N,N,Y,2025-01-14,F,Social Renter,Resident,5.0,676.0,Y,Y,2023-11-27,Zone 1 - Agreement,238.0,Tier 3 – High Risk
650757444,2002-01-20,36.0,2025-03-25,SMS,Y,N,Forwarding Address,N,86.0,N,Y,N,2025-04-08,E,Social Renter,Resident,2.0,983.0,Y,Y,2025-09-25,Zone 3 - Only dp3 says Resident,212.6,Tier 3 – High Risk
293048991,2001-07-05,2508.0,2025-03-11,Phone,N,N,Resident,N,29.0,N,N,N,2025-01-04,F,Private Renter,Resident,7.0,534.0,Y,N,2022-04-06,Zone 1 - Agreement,213.1,Tier 3 – High Risk
537580099,2016-06-11,,2025-04-02,Letter,N,N,Resident,N,97.0,N,N,Y,2025-03-28,,Social Renter,Deceased,,,Y,N,,Zone 2 - Only dp1 says Resident,,
569022607,1995-03-21,504.0,,SMS,Y,N,Resident,N,80.0,N,Y,Y,2025-03-15,B,Private Renter,Resident,8.0,854.0,N,Y,2020-11-05,Zone 1 - Agreement,86.8,Tier 2 – Medium Risk
756940253,2006-05-25,663.0,2025-03-21,SMS,Y,N,Resident,N,80.0,N,Y,Y,2025-03-02,D,Private Renter,Resident,2.0,905.0,Y,Y,2025-09-21,Zone 1 - Agreement,136.7,Tier 3 – High Risk
368799403,2018-04-12,89.0,2025-03-25,SMS,Y,N,Resident,N,89.0,N,Y,Y,2025-04-04,A,Owner,Forwarding Address,8.0,968.0,Y,N,2022-06-02,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
627593283,2005-01-13,,2025-04-06,SMS,Y,N,Resident,N,69.0,N,Y,N,2025-03-25,B,Social Renter,Resident,1.0,371.0,Y,Y,2025-10-03,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
335655632,2016-04-03,46.0,2025-03-22,SMS,Y,N,Unmatched,,,,,,,A,Owner,Resident,1.0,954.0,Y,Y,2025-10-03,Zone 3 - Only dp3 says Resident,73.5,Tier 2 – Medium Risk
485762673,2005-09-13,1878.0,2025-03-10,Email,N,Y,Resident,N,70.0,N,Y,N,2024-12-07,D,Social Renter,Resident,5.0,755.0,N,Y,2024-01-11,Zone 1 - Agreement,160.7,Tier 3 – High Risk
115854033,1999-10-05,763.0,2025-03-07,SMS,Y,N,Resident,N,78.0,N,Y,Y,2025-03-30,D,Owner,Resident,3.0,919.0,Y,Y,2025-03-18,Zone 1 - Agreement,137.0,Tier 3 – High Risk
335724309,2007-04-20,2746.0,2024-10-06,Phone,N,N,Resident,N,54.0,N,Y,Y,2024-09-10,E,Owner,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,144.4,Tier 3 – High Risk
691753405,1995-01-30,,,Phone,N,N,Resident,N,47.0,N,Y,Y,2025-03-21,A,Social Renter,Forwarding Address,4.0,69.0,Y,Y,2024-10-16,Zone 2 - Only dp1 says Resident,125.7,Tier 3 – High Risk
833245873,2012-03-13,,2025-03-23,SMS,Y,N,Unmatched,,,,,,,F,Private Renter,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,213.1,Tier 3 – High Risk
130305981,2003-11-30,3210.0,2025-01-15,Letter,N,N,Unmatched,,,,,,,C,Private Renter,Resident,9.0,348.0,Y,N,2020-08-15,Zone 3 - Only dp3 says Resident,108.1,Tier 3 – High Risk
142055730,2000-04-29,2474.0,2024-09-03,Email,N,Y,Resident,N,50.0,N,N,N,2024-09-26,F,Social Renter,Resident,8.0,556.0,Y,Y,2021-04-10,Zone 1 - Agreement,238.0,Tier 3 – High Risk
886987009,2006-01-28,3550.0,2024-03-23,SMS,Y,N,Resident,N,28.0,N,N,N,2024-01-25,F,Social Renter,Resident,9.0,494.0,Y,Y,2022-03-31,Zone 1 - Agreement,238.0,Tier 3 – High Risk
782536519,2007-12-21,2546.0,2024-08-23,Email,N,Y,Resident,N,49.0,N,Y,Y,2024-09-28,D,Social Renter,Resident,1.0,672.0,N,Y,2025-10-03,Zone 1 - Agreement,160.7,Tier 3 – High Risk
235919917,2012-03-15,3008.0,2023-10-09,Phone,N,N,Resident,N,19.0,N,N,N,2023-11-06,F,Social Renter,Resident,8.0,457.0,Y,N,2019-12-11,Zone 1 - Agreement,238.0,Tier 3 – High Risk
473936649,2012-01-26,,2025-04-09,SMS,Y,N,Resident,N,26.0,N,N,N,2025-04-02,C,Social Renter,Resident,4.0,610.0,Y,Y,2025-04-01,Zone 1 - Agreement,144.7,Tier 3 – High Risk
732784384,2008-12-23,37.0,2025-03-16,SMS,Y,N,Unmatched,,,,,,,,,Deceased,,,Y,Y,,Zone 4 - Neither says Resident,,
303600415,2011-07-19,867.0,2025-03-01,SMS,Y,N,Resident,N,87.0,N,Y,Y,2025-03-17,B,Social Renter,Resident,9.0,940.0,Y,Y,2020-11-21,Zone 1 - Agreement,99.0,Tier 2 – Medium Risk
918234732,2012-09-07,,2025-03-29,Email,N,Y,Resident,N,15.0,N,Y,Y,2025-03-10,A,Owner,Deceased,,,Y,Y,,Zone 2 - Only dp1 says Resident,73.5,Tier 2 – Medium Risk
807628936,2006-05-10,31.0,2025-03-15,Phone,N,N,Forwarding Address,N,91.0,N,Y,Y,2025-03-19,A,Private Renter,Forwarding Address,6.0,969.0,N,Y,2022-10-20,Zone 4 - Neither says Resident,73.0,Tier 2 – Medium Risk
122738353,2017-10-22,2892.0,,Email,N,Y,Resident,N,39.0,N,N,N,2024-09-11,E,Social Renter,Resident,5.0,654.0,Y,Y,2024-01-25,Zone 1 - Agreement,212.6,Tier 3 – High Risk
952734235,2016-10-31,,2025-03-13,Phone,N,N,Resident,N,34.0,N,Y,N,2025-03-20,E,Social Renter,Resident,9.0,855.0,Y,Y,2022-08-13,Zone 1 - Agreement,212.6,Tier 3 – High Risk
918374410,2005-06-03,2767.0,2025-01-26,Email,N,Y,Resident,N,49.0,N,N,N,2025-02-11,E,Private Renter,Resident,6.0,627.0,Y,Y,2024-04-09,Zone 1 - Agreement,192.1,Tier 3 – High Risk
602424634,2012-06-03,1538.0,2024-12-16,Email,N,Y,Resident,N,55.0,N,N,Y,2025-01-30,F,Social Renter,Unmatched,,,,,,Zone 2 - Only dp1 says Resident,238.0,Tier 3 – High Risk
238152746,2001-10-07,1363.0,2025-02-14,Email,N,Y,Resident,N,79.0,N,Y,Y,2025-01-15,,Owner,Resident,8.0,870.0,Y,Y,2022-10-04,Zone 1 - Agreement,,
